Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.1590768558196793,98124509242214.84,0.7425875,3,1.947612934426683,99081259761639.48,0.74808127,0,0.9061632225472682,98478138832218.48,0.4647747,5,3.1766202014799525,98930211700001.5,2.5119636,6,5.733062290209062,97117703133197.31,2.8792965,5,4.812036281411059,98304050900303.19,0.7607125,4,2.612471635966027,96478092700272.03,0.47435173,3,2.330900226801675,98631003228746.28,0.8042819,17,17.891198120189905,99345656858219.73,0.81448555,4,3.8761514631181773,99076560632717.61,0.8501727,4.9818660736311836e-14
3,4.00834631887697,98124509242214.84,0.7425875,2,1.329323112872341,99081259761639.48,0.74808127,2,2.555118519123368,98478138832218.48,0.4647747,4,3.9317570633657275,98930211700001.5,2.5119636,7,7.447017003795062,97117703133197.31,2.8792965,2,3.4087185773408275,98304050900303.19,0.7607125,3,2.151566958221966,96478092700272.03,0.47435173,3,1.939127430107239,98631003228746.28,0.8042819,7,8.419427120556517,99345656858219.73,0.81448555,2,1.3032115345557092,99076560632717.61,0.8501727,3.558475766879417e-14
3,2.992423782447363,98124509242214.84,0.7425875,4,2.649981469826795,99081259761639.48,0.74808127,2,0.7733886477465668,98478138832218.48,0.4647747,3,3.5588745655858984,98930211700001.5,2.5119636,2,3.5593864809514955,97117703133197.31,2.8792965,2,2.1106247516827845,98304050900303.19,0.7607125,1,3.8265486881464144,96478092700272.03,0.47435173,3,2.3194032886229583,98631003228746.28,0.8042819,2,1.2581977018540205,99345656858219.73,0.81448555,0,2.465789686326196,99076560632717.61,0.8501727,2.236756196324205e-14
6,5.964495617233868,98124509242214.84,0.7425875,0,2.008122699308262,99081259761639.48,0.74808127,0,1.215112379854079,98478138832218.48,0.4647747,6,3.2705833146071845,98930211700001.5,2.5119636,5,3.0305313719430202,97117703133197.31,2.8792965,5,3.1217270351598176,98304050900303.19,0.7607125,8,8.975108244877635,96478092700272.03,0.47435173,2,3.191777543335902,98631003228746.28,0.8042819,3,2.8769851425066233,99345656858219.73,0.81448555,1,2.5309212796288305,99076560632717.61,0.8501727,3.660146503075972e-14
4,2.3491962973538145,98124509242214.84,0.7425875,3,1.3115904378916046,99081259761639.48,0.74808127,44,31.587704863124113,98478138832218.48,0.4647747,4,4.761268945292603,98930211700001.5,2.5119636,3,3.8380498849411993,97117703133197.31,2.8792965,3,3.304578066610601,98304050900303.19,0.7607125,3,1.2134460746665394,96478092700272.03,0.47435173,1,0.9853188920520229,98631003228746.28,0.8042819,5,3.2196567835725505,99345656858219.73,0.81448555,2,2.4239495769278285,99076560632717.61,0.8501727,7.320293006151943e-14
1,1.5005664784992203,98124509242214.84,0.7425875,2,1.1219448894633974,99081259761639.48,0.74808127,2,6.421065122742355,98478138832218.48,0.4647747,4,4.277827891259525,98930211700001.5,2.5119636,4,3.386317382040978,97117703133197.31,2.8792965,2,2.642522809371912,98304050900303.19,0.7607125,1,0.9172158375109316,96478092700272.03,0.47435173,2,1.2349267538090025,98631003228746.28,0.8042819,0,1.7347239662678673,99345656858219.73,0.81448555,13,8.899405932570975,99076560632717.61,0.8501727,3.151792822093198e-14
6,2.786505850882542,98124509242214.84,0.7425875,8,4.261305923802361,99081259761639.48,0.74808127,0,1.1621890836720696,98478138832218.48,0.4647747,7,5.2582340650895745,98930211700001.5,2.5119636,6,6.635445457369127,97117703133197.31,2.8792965,0,1.732056920729566,98304050900303.19,0.7607125,2,2.5092665344136775,96478092700272.03,0.47435173,3,3.526007172553662,98631003228746.28,0.8042819,2,1.519342364604408,99345656858219.73,0.81448555,5,7.105322051584209,99076560632717.61,0.8501727,3.965158711665636e-14
0,0.9791597240919585,98124509242214.84,0.7425875,6,3.2172801363852574,99081259761639.48,0.74808127,0,0.7513052016653939,98478138832218.48,0.4647747,4,3.7789776501829735,98930211700001.5,2.5119636,5,3.556774183744073,97117703133197.31,2.8792965,0,2.816230054851794,98304050900303.19,0.7607125,3,1.4961051696786434,96478092700272.03,0.47435173,4,2.2439006158908597,98631003228746.28,0.8042819,2,1.6242683343774473,99345656858219.73,0.81448555,8,4.5087576122437,99076560632717.61,0.8501727,3.2534635582897527e-14
3,1.2853073777550648,98124509242214.84,0.7425875,5,2.431288826979042,99081259761639.48,0.74808127,1,1.841026773163413,98478138832218.48,0.4647747,3,5.736571319250654,98930211700001.5,2.5119636,4,3.637725631437056,97117703133197.31,2.8792965,4,6.049451160128064,98304050900303.19,0.7607125,2,1.7313909675013446,96478092700272.03,0.47435173,20,19.25487434967922,98631003228746.28,0.8042819,2,1.3230969742504959,99345656858219.73,0.81448555,2,1.816558705901082,99076560632717.61,0.8501727,4.6768538650415195e-14
2,2.8127673927659185,98124509242214.84,0.7425875,1,4.98663118974046,99081259761639.48,0.74808127,5,1.3171410570422197,98478138832218.48,0.4647747,4,9.749421669996071,98930211700001.5,2.5119636,6,3.437159638530909,97117703133197.31,2.8792965,15,15.15244509292878,98304050900303.19,0.7607125,1,1.0836683953010353,96478092700272.03,0.47435173,3,3.224312789427553,98631003228746.28,0.8042819,5,4.18707490834023,99345656858219.73,0.81448555,1,1.7318143919757847,99076560632717.61,0.8501727,4.3718416564518554e-14
6,2.7427333703699417,98124509242214.84,0.7425875,1,2.5435957444991324,99081259761639.48,0.74808127,28,30.36606693667107,98478138832218.48,0.4647747,0,2.8551723412550682,98930211700001.5,2.5119636,4,4.241040683801204,97117703133197.31,2.8792965,2,0.9219524345503606,98304050900303.19,0.7607125,1,1.6089622674257875,96478092700272.03,0.47435173,2,2.539390645059691,98631003228746.28,0.8042819,2,2.6723438231915484,99345656858219.73,0.81448555,2,2.526804731798179,99076560632717.61,0.8501727,4.880195337434629e-14
2,1.6530683169160096,98124509242214.84,0.7425875,0,1.475148663855351,99081259761639.48,0.74808127,3,3.658554322000529,98478138832218.48,0.4647747,5,7.530326184420984,98930211700001.5,2.5119636,8,4.891680944509357,97117703133197.31,2.8792965,4,2.56631699523094,98304050900303.19,0.7607125,0,1.0012015863596169,96478092700272.03,0.47435173,3,3.9527202220086792,98631003228746.28,0.8042819,1,2.378206546957951,99345656858219.73,0.81448555,6,5.091778116439776,99076560632717.61,0.8501727,3.2534635582897527e-14
1,2.535842970842047,98124509242214.84,0.7425875,2,2.5337898886453663,99081259761639.48,0.74808127,2,2.3835319646993223,98478138832218.48,0.4647747,5,4.856927613731662,98930211700001.5,2.5119636,6,4.592482932435598,97117703133197.31,2.8792965,1,1.9532617445999028,98304050900303.19,0.7607125,4,2.33626930244332,96478092700272.03,0.47435173,2,2.001457729019309,98631003228746.28,0.8042819,0,1.262087025425197,99345656858219.73,0.81448555,0,1.9354196923951628,99076560632717.61,0.8501727,2.3384269325207598e-14
6,3.414351179380481,98124509242214.84,0.7425875,2,0.8391316044522815,99081259761639.48,0.74808127,4,4.257124816594559,98478138832218.48,0.4647747,30,25.556494058390957,98930211700001.5,2.5119636,8,9.323464139809236,97117703133197.31,2.8792965,15,7.072725551600354,98304050900303.19,0.7607125,4,1.3386713911878951,96478092700272.03,0.47435173,2,0.9453341642947575,98631003228746.28,0.8042819,2,0.9982549465625787,99345656858219.73,0.81448555,2,2.8038765279511484,99076560632717.61,0.8501727,7.625305214741607e-14
