Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.2142101914996615,98124509242214.84,0.7425875,0,1.1751248545391375,99081259761639.48,0.74808127,1,2.6225973763294106,98478138832218.48,0.4647747,6,4.239799371237485,98930211700001.5,2.5119636,21,16.452343299444763,97117703133197.31,2.8792965,1,1.587429827391436,98304050900303.19,0.7607125,10,8.253692394908622,96478092700272.03,0.47435173,4,1.2922888824773495,98631003228746.28,0.8042819,2,1.3381061586913061,99345656858219.73,0.81448555,5,4.827116103738694,99076560632717.61,0.8501727,5.2868782822208483e-14
3,3.9370873573217238,98124509242214.84,0.7425875,2,2.63591328393596,99081259761639.48,0.74808127,2,3.556314104327992,98478138832218.48,0.4647747,4,3.6657000718145665,98930211700001.5,2.5119636,9,10.992922290845538,97117703133197.31,2.8792965,1,1.7869326099192757,98304050900303.19,0.7607125,4,2.096351864091757,96478092700272.03,0.47435173,1,1.9223142158652826,98631003228746.28,0.8042819,2,1.280561485568164,99345656858219.73,0.81448555,4,4.011303395414812,99076560632717.61,0.8501727,3.2534635582897527e-14
2,2.479797264090801,98124509242214.84,0.7425875,0,1.0061007646231177,99081259761639.48,0.74808127,2,1.241713865179936,98478138832218.48,0.4647747,6,5.276164819421228,98930211700001.5,2.5119636,5,3.3358872070291126,97117703133197.31,2.8792965,4,3.1310450071165237,98304050900303.19,0.7607125,1,1.1270205772370576,96478092700272.03,0.47435173,6,8.8492394552812,98631003228746.28,0.8042819,0,2.730678450422828,99345656858219.73,0.81448555,1,1.2470446757218314,99076560632717.61,0.8501727,2.7451098773069788e-14
6,5.911951033148458,98124509242214.84,0.7425875,2,1.6538987417529598,99081259761639.48,0.74808127,0,0.5885007511707637,98478138832218.48,0.4647747,8,11.324438970506504,98930211700001.5,2.5119636,1,4.974125349171354,97117703133197.31,2.8792965,8,4.170268171444402,98304050900303.19,0.7607125,5,3.8968573116589895,96478092700272.03,0.47435173,4,4.675887935261901,98631003228746.28,0.8042819,5,3.012557155022082,99345656858219.73,0.81448555,1,2.0238532968493494,99076560632717.61,0.8501727,4.066829447862191e-14
1,2.6162641882124165,98124509242214.84,0.7425875,31,29.658877873051335,99081259761639.48,0.74808127,1,1.3091108885658373,98478138832218.48,0.4647747,0,3.1268107703098313,98930211700001.5,2.5119636,6,5.3535875556682715,97117703133197.31,2.8792965,3,1.6531124458805295,98304050900303.19,0.7607125,1,1.2393360201597912,96478092700272.03,0.47435173,23,34.10639053521763,98631003228746.28,0.8042819,4,6.900829716574238,99345656858219.73,0.81448555,3,3.789616691761622,99076560632717.61,0.8501727,7.421963742348498e-14
4,1.6522304727150146,98124509242214.84,0.7425875,8,6.888438074829922,99081259761639.48,0.74808127,0,1.047910618366216,98478138832218.48,0.4647747,4,3.117226508744074,98930211700001.5,2.5119636,1,3.880802717715984,97117703133197.31,2.8792965,5,6.0080582678009185,98304050900303.19,0.7607125,4,3.200148069253558,96478092700272.03,0.47435173,1,1.2075818570084516,98631003228746.28,0.8042819,2,1.6787785852275126,99345656858219.73,0.81448555,3,1.583534791640859,99076560632717.61,0.8501727,3.2534635582897527e-14
3,2.173345745746663,98124509242214.84,0.7425875,1,1.3635348001065553,99081259761639.48,0.74808127,7,3.787848715115365,98478138832218.48,0.4647747,10,4.634907145064281,98930211700001.5,2.5119636,5,3.4204882992574586,97117703133197.31,2.8792965,4,3.053594711962096,98304050900303.19,0.7607125,4,4.795795046663847,96478092700272.03,0.47435173,2,2.8470752957479064,98631003228746.28,0.8042819,2,1.9748329176722685,99345656858219.73,0.81448555,2,1.2550567843609446,99076560632717.61,0.8501727,4.066829447862191e-14
1,1.049531259517125,98124509242214.84,0.7425875,1,1.0518581591604677,99081259761639.48,0.74808127,1,0.9939433521585351,98478138832218.48,0.4647747,0,3.231047603906732,98930211700001.5,2.5119636,3,3.749390336871801,97117703133197.31,2.8792965,0,1.761639185695269,98304050900303.19,0.7607125,1,1.4944691668267913,96478092700272.03,0.47435173,5,2.322125031621817,98631003228746.28,0.8042819,1,1.8998672281260436,99345656858219.73,0.81448555,2,2.629765118827098,99076560632717.61,0.8501727,1.5250610429483214e-14
1,1.377752316769995,98124509242214.84,0.7425875,1,2.2331716490888374,99081259761639.48,0.74808127,3,1.1695722262315895,98478138832218.48,0.4647747,2,3.55866878664403,98930211700001.5,2.5119636,5,3.2329772147177835,97117703133197.31,2.8792965,3,1.237723343915808,98304050900303.19,0.7607125,5,2.938919741021141,96478092700272.03,0.47435173,6,3.186810237497872,98631003228746.28,0.8042819,5,2.1313117914367217,99345656858219.73,0.81448555,1,2.1274544841459218,99076560632717.61,0.8501727,3.2534635582897527e-14
2,2.66014898118771,98124509242214.84,0.7425875,0,1.577439300349058,99081259761639.48,0.74808127,1,0.7960408212418313,98478138832218.48,0.4647747,2,2.9585140019751717,98930211700001.5,2.5119636,4,6.175419918324729,97117703133197.31,2.8792965,10,8.086256187064153,98304050900303.19,0.7607125,0,1.047606343267939,96478092700272.03,0.47435173,3,3.0574669548839117,98631003228746.28,0.8042819,6,3.637352292742516,99345656858219.73,0.81448555,3,4.188457141996299,99076560632717.61,0.8501727,3.151792822093198e-14
