Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
2,1.21679245828852,98124509242214.84,0.7425875,3,1.9994313688537368,99081259761639.48,0.74808127,0,0.976403403318968,98478138832218.48,0.4647747,5,3.1503763929111237,98930211700001.5,2.5119636,6,5.820453687136938,97117703133197.31,2.8792965,5,4.7188739584696595,98304050900303.19,0.7607125,6,2.8653827156310054,96478092700272.03,0.47435173,1,2.604881120587688,98631003228746.28,0.8042819,16,16.568382650993442,99345656858219.73,0.81448555,4,4.0749649535989505,99076560632717.61,0.8501727,4.880195337434629e-14
6,4.5078875645688345,98124509242214.84,0.7425875,1,1.2327127762200139,99081259761639.48,0.74808127,3,2.9712145400281536,98478138832218.48,0.4647747,2,4.032072468515061,98930211700001.5,2.5119636,7,7.592589080065684,97117703133197.31,2.8792965,4,3.336256494522546,98304050900303.19,0.7607125,4,2.3231834450534317,96478092700272.03,0.47435173,2,2.028595864093294,98631003228746.28,0.8042819,10,8.15496904557845,99345656858219.73,0.81448555,1,1.1992246951146535,99076560632717.61,0.8501727,4.066829447862191e-14
6,3.4848808890780143,98124509242214.84,0.7425875,3,3.135584030606128,99081259761639.48,0.74808127,0,0.8211008336409455,98478138832218.48,0.4647747,3,3.75760897020454,98930211700001.5,2.5119636,1,3.516985713256326,97117703133197.31,2.8792965,0,2.052049693524987,98304050900303.19,0.7607125,5,3.479599259848184,96478092700272.03,0.47435173,1,2.1062871356054327,98631003228746.28,0.8042819,2,1.2438004589129912,99345656858219.73,0.81448555,2,2.350498852412656,99076560632717.61,0.8501727,2.3384269325207598e-14
5,9.018351834129087,98124509242214.84,0.7425875,6,2.4579318785703177,99081259761639.48,0.74808127,2,1.535672173386804,98478138832218.48,0.4647747,5,3.213502191517895,98930211700001.5,2.5119636,0,3.0079678875720464,97117703133197.31,2.8792965,6,3.926887062946277,98304050900303.19,0.7607125,7,9.069499647024044,96478092700272.03,0.47435173,2,2.842710276234091,98631003228746.28,0.8042819,3,2.8153879116576017,99345656858219.73,0.81448555,3,2.1742596313172236,99076560632717.61,0.8501727,3.965158711665636e-14
4,2.7334239048761977,98124509242214.84,0.7425875,0,1.4850157791071528,99081259761639.48,0.74808127,27,33.03763893037146,98478138832218.48,0.4647747,4,4.8919981614566,98930211700001.5,2.5119636,7,3.7123677765014724,97117703133197.31,2.8792965,4,3.290200274621037,98304050900303.19,0.7607125,1,1.155787356667787,96478092700272.03,0.47435173,1,1.0272049251553068,98631003228746.28,0.8042819,4,3.164935619172647,99345656858219.73,0.81448555,2,2.3989379906346073,99076560632717.61,0.8501727,5.4902197546139575e-14
1,1.8559285876806586,98124509242214.84,0.7425875,0,1.0235306396982677,99081259761639.48,0.74808127,7,6.386290118952192,98478138832218.48,0.4647747,5,4.395388892641811,98930211700001.5,2.5119636,4,3.334211676318464,97117703133197.31,2.8792965,4,2.230433684635843,98304050900303.19,0.7607125,1,1.0114099196444886,96478092700272.03,0.47435173,1,1.158944265335019,98631003228746.28,0.8042819,4,2.0414343459803863,99345656858219.73,0.81448555,15,10.118557069024382,99076560632717.61,0.8501727,4.2701709202553005e-14
5,2.9216392380849836,98124509242214.84,0.7425875,5,4.497726742784355,99081259761639.48,0.74808127,3,1.1826065833842954,98478138832218.48,0.4647747,6,6.362574861108307,98930211700001.5,2.5119636,7,6.961492047415651,97117703133197.31,2.8792965,1,1.9094407218611926,98304050900303.19,0.7607125,2,2.561766803790202,96478092700272.03,0.47435173,3,3.4135755246667148,98631003228746.28,0.8042819,0,1.501681390164855,99345656858219.73,0.81448555,7,6.739585083466725,99076560632717.61,0.8501727,3.965158711665636e-14
1,1.0186631376415787,98124509242214.84,0.7425875,3,3.2848535536632535,99081259761639.48,0.74808127,0,0.765340821196943,98478138832218.48,0.4647747,5,3.640719143708759,98930211700001.5,2.5119636,2,3.473006827329145,97117703133197.31,2.8792965,5,2.540536630608011,98304050900303.19,0.7607125,3,1.2297851967303297,96478092700272.03,0.47435173,3,1.8997384638699446,98631003228746.28,0.8042819,1,1.4920952816550823,99345656858219.73,0.81448555,6,4.075103960170315,99076560632717.61,0.8501727,2.9484513497000886e-14
4,1.2742627591196487,98124509242214.84,0.7425875,1,2.5744504956279903,99081259761639.48,0.74808127,1,1.7947184971617558,98478138832218.48,0.4647747,3,5.146895101363598,98930211700001.5,2.5119636,3,3.4545946875494487,97117703133197.31,2.8792965,3,5.115867609228481,98304050900303.19,0.7607125,0,1.5150275142161689,96478092700272.03,0.47435173,20,14.134242038181677,98631003228746.28,0.8042819,0,1.1047103901419386,99345656858219.73,0.81448555,2,1.6604273606869435,99076560632717.61,0.8501727,3.7618172392725266e-14
4,2.4617753089710455,98124509242214.84,0.7425875,4,4.583641242944728,99081259761639.48,0.74808127,5,1.371424920936895,98478138832218.48,0.4647747,1,6.8607239327532845,98930211700001.5,2.5119636,2,3.2082688419090974,97117703133197.31,2.8792965,21,13.343782520114022,98304050900303.19,0.7607125,0,0.9245515807719438,96478092700272.03,0.47435173,4,2.7825433393600187,98631003228746.28,0.8042819,2,3.3031122727004094,99345656858219.73,0.81448555,1,1.6518222199209063,99076560632717.61,0.8501727,4.47351239264841e-14
