Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,Counts_Epoch_20,ExpVal_20,t_exp_20,bgr_20,Counts_Epoch_21,ExpVal_21,t_exp_21,bgr_21,Counts_Epoch_22,ExpVal_22,t_exp_22,bgr_22,Counts_Epoch_23,ExpVal_23,t_exp_23,bgr_23,Counts_Epoch_24,ExpVal_24,t_exp_24,bgr_24,Counts_Epoch_25,ExpVal_25,t_exp_25,bgr_25,Counts_Epoch_26,ExpVal_26,t_exp_26,bgr_26,Counts_Epoch_27,ExpVal_27,t_exp_27,bgr_27,Counts_Epoch_28,ExpVal_28,t_exp_28,bgr_28,Counts_Epoch_29,ExpVal_29,t_exp_29,bgr_29,Counts_Epoch_30,ExpVal_30,t_exp_30,bgr_30,Counts_Epoch_31,ExpVal_31,t_exp_31,bgr_31,Counts_Epoch_32,ExpVal_32,t_exp_32,bgr_32,Counts_Epoch_33,ExpVal_33,t_exp_33,bgr_33,Counts_Epoch_34,ExpVal_34,t_exp_34,bgr_34,Counts_Epoch_35,ExpVal_35,t_exp_35,bgr_35,Counts_Epoch_36,ExpVal_36,t_exp_36,bgr_36,Counts_Epoch_37,ExpVal_37,t_exp_37,bgr_37,Counts_Epoch_38,ExpVal_38,t_exp_38,bgr_38,Counts_Epoch_39,ExpVal_39,t_exp_39,bgr_39,CR_mean
0,1.1590768558196793,98124509242214.84,0.7425875,0,1.947612934426683,99081259761639.48,0.74808127,1,0.9061632225472682,98478138832218.48,0.4647747,7,3.1766202014799525,98930211700001.5,2.5119636,5,5.733062290209062,97117703133197.31,2.8792965,6,4.812036281411059,98304050900303.19,0.7607125,4,2.612471635966027,96478092700272.03,0.47435173,3,2.330900226801675,98631003228746.28,0.8042819,17,17.891198120189905,99345656858219.73,0.81448555,3,3.8761514631181773,99076560632717.61,0.8501727,1,1.7248573956876436,98756279526686.6,0.83364296,4,3.9238641231089937,98144462411871.25,0.7924701,10,11.832582464850136,97370378152739.89,1.3119674,4,3.121451559060845,97557596677498.67,0.7830795,0,0.7864304386515111,97461657031918.67,0.33154094,1,2.076905262781769,98386975193308.45,0.8435953,0,1.3656495816912742,97110705811014.23,0.69748604,3,1.290320761463787,96974123176804.89,0.7817387,5,4.385386824938543,98144337645941.9,0.30832508,4,2.9927046765210537,98341585709994.05,0.7861987,0,0.975714700502708,98494994944755.03,0.792149,1,2.2029364224213634,97330964555911.28,2.0240593,0,1.0176240949284423,96989120553237.44,0.75356996,4,2.899778028263945,94618618980218.66,0.26326552,3,2.1013830474370376,96244247160492.34,0.7734305,11,5.920645320810342,96632846268387.25,4.428826,1,1.8823580023735895,99451176734366.92,0.7564135,0,1.9846152724199941,99451176734366.92,0.7564135,4,4.934934686445635,95547958607414.3,0.8336373,0,0.9707991539883877,100004759141157.5,0.5485019,0,1.519574752583225,100004759141157.5,0.5485019,6,4.484790234526485,97759894956349.88,0.35190576,0,1.7303639292957746,98507869599567.39,0.7866047,4,2.6820766883435185,95448764135315.06,1.2929298,2,4.330518796105475,96590150012468.3,0.49111244,3,3.618370282910961,96590150012468.3,0.49111244,6,2.25141578680034,97860926838070.1,0.7392443,2,2.0341430263491667,95646445531833.31,0.74486357,5,3.6343808342843182,96329408664740.17,0.5731433,0,1.8653364844466314,99508060146129.39,0.74262804,3.3241046122836043e-14
6,4.00834631887697,98124509242214.84,0.7425875,1,1.329323112872341,99081259761639.48,0.74808127,3,2.555118519123368,98478138832218.48,0.4647747,1,3.9317570633657275,98930211700001.5,2.5119636,10,7.447017003795062,97117703133197.31,2.8792965,4,3.4087185773408275,98304050900303.19,0.7607125,1,2.151566958221966,96478092700272.03,0.47435173,1,1.939127430107239,98631003228746.28,0.8042819,11,8.419427120556517,99345656858219.73,0.81448555,2,1.3032115345557092,99076560632717.61,0.8501727,2,2.1646128120689765,98756279526686.6,0.83364296,0,1.1614449125801785,98144462411871.25,0.7924701,3,3.4374091628435406,97370378152739.89,1.3119674,4,1.556192784791806,97557596677498.67,0.7830795,0,1.2986517077817372,97461657031918.67,0.33154094,2,1.5565354044471058,98386975193308.45,0.8435953,0,1.1751900854333024,97110705811014.23,0.69748604,5,6.114537426674094,96974123176804.89,0.7817387,4,3.916853922689429,98144337645941.9,0.30832508,3,1.9514899505703018,98341585709994.05,0.7861987,3,1.6936534518776643,98494994944755.03,0.792149,4,2.9857510459123517,97330964555911.28,2.0240593,4,2.4035607119853677,96989120553237.44,0.75356996,6,2.4047524727971,94618618980218.66,0.26326552,3,2.043561853358754,96244247160492.34,0.7734305,6,4.487282077592816,96632846268387.25,4.428826,11,9.39251930777381,99451176734366.92,0.7564135,2,2.6665463503836024,99451176734366.92,0.7564135,2,2.5883536165114,95547958607414.3,0.8336373,3,4.356836760760235,100004759141157.5,0.5485019,2,1.6115175526117944,100004759141157.5,0.5485019,3,1.5368949616365455,97759894956349.88,0.35190576,1,2.796890727031202,98507869599567.39,0.7866047,0,1.7183057182955048,95448764135315.06,1.2929298,7,3.3890614359574167,96590150012468.3,0.49111244,4,3.58507080869209,96590150012468.3,0.49111244,1,1.061244389813448,97860926838070.1,0.7392443,8,6.655842539945913,95646445531833.31,0.74486357,4,2.1864113103294045,96329408664740.17,0.5731433,6,4.000695200703298,99508060146129.39,0.74262804,3.656515073511965e-14
4,2.992423782447363,98124509242214.84,0.7425875,3,2.649981469826795,99081259761639.48,0.74808127,3,0.7733886477465668,98478138832218.48,0.4647747,2,3.5588745655858984,98930211700001.5,2.5119636,4,3.5593864809514955,97117703133197.31,2.8792965,2,2.1106247516827845,98304050900303.19,0.7607125,4,3.8265486881464144,96478092700272.03,0.47435173,0,2.3194032886229583,98631003228746.28,0.8042819,0,1.2581977018540205,99345656858219.73,0.81448555,2,2.465789686326196,99076560632717.61,0.8501727,6,3.6943161581578496,98756279526686.6,0.83364296,0,2.4645880491789454,98144462411871.25,0.7924701,1,1.9905923942210673,97370378152739.89,1.3119674,2,2.0525926001852453,97557596677498.67,0.7830795,7,8.600701585376129,97461657031918.67,0.33154094,2,2.755569554086268,98386975193308.45,0.8435953,5,3.126291968039951,97110705811014.23,0.69748604,4,6.201963586619531,96974123176804.89,0.7817387,1,0.6442849876850517,98144337645941.9,0.30832508,1,1.2545897206361567,98341585709994.05,0.7861987,1,0.9407812575666934,98494994944755.03,0.792149,5,3.3653528785063713,97330964555911.28,2.0240593,4,1.4182404553320171,96989120553237.44,0.75356996,0,0.41675899265532246,94618618980218.66,0.26326552,3,7.762206301484356,96244247160492.34,0.7734305,3,4.656289163999843,96632846268387.25,4.428826,4,2.3391840978521357,99451176734366.92,0.7564135,5,3.602221146677827,99451176734366.92,0.7564135,9,8.32389405256404,95547958607414.3,0.8336373,0,1.6539097351814818,100004759141157.5,0.5485019,2,4.262184379167559,100004759141157.5,0.5485019,1,0.5077200061562597,97759894956349.88,0.35190576,0,0.8868292484092271,98507869599567.39,0.7866047,8,12.608358220358584,95448764135315.06,1.2929298,9,5.5288723200072445,96590150012468.3,0.49111244,0,0.6365681263101729,96590150012468.3,0.49111244,2,4.606508567657495,97860926838070.1,0.7392443,3,1.3462429946890997,95646445531833.31,0.74486357,2,2.447295638550295,96329408664740.17,0.5731433,0,1.1439097000567366,99508060146129.39,0.74262804,2.9149840446179303e-14
5,5.964495617233868,98124509242214.84,0.7425875,3,2.008122699308262,99081259761639.48,0.74808127,0,1.215112379854079,98478138832218.48,0.4647747,3,3.2705833146071845,98930211700001.5,2.5119636,2,3.0305313719430202,97117703133197.31,2.8792965,4,3.1217270351598176,98304050900303.19,0.7607125,12,8.975108244877635,96478092700272.03,0.47435173,1,3.191777543335902,98631003228746.28,0.8042819,1,2.8769851425066233,99345656858219.73,0.81448555,1,2.5309212796288305,99076560632717.61,0.8501727,7,4.106614030972681,98756279526686.6,0.83364296,2,1.692489412621411,98144462411871.25,0.7924701,4,4.938192849914397,97370378152739.89,1.3119674,2,1.1622798194645894,97557596677498.67,0.7830795,5,6.370035415366815,97461657031918.67,0.33154094,6,4.455006676692172,98386975193308.45,0.8435953,9,3.5504478483733646,97110705811014.23,0.69748604,3,1.5119600599231526,96974123176804.89,0.7817387,4,1.5625598213117136,98144337645941.9,0.30832508,6,3.402207642096854,98341585709994.05,0.7861987,3,1.7832524508711214,98494994944755.03,0.792149,11,15.060042649593711,97330964555911.28,2.0240593,4,6.394742496831003,96989120553237.44,0.75356996,1,1.0309705404886271,94618618980218.66,0.26326552,0,1.6881809437711899,96244247160492.34,0.7734305,4,5.327975139442401,96632846268387.25,4.428826,2,1.7045565358346293,99451176734366.92,0.7564135,4,2.940920532053991,99451176734366.92,0.7564135,6,2.460399970795394,95547958607414.3,0.8336373,0,0.7795565412443735,100004759141157.5,0.5485019,0,0.7667581889855619,100004759141157.5,0.5485019,3,3.0696907659539434,97759894956349.88,0.35190576,5,4.649908921701682,98507869599567.39,0.7866047,3,4.982731249594273,95448764135315.06,1.2929298,7,5.045843501103072,96590150012468.3,0.49111244,0,1.7373226470771124,96590150012468.3,0.49111244,1,0.8496468715683766,97860926838070.1,0.7392443,6,1.1963161979084183,95646445531833.31,0.74486357,1,1.3060262782982375,96329408664740.17,0.5731433,0,1.360360935392177,99508060146129.39,0.74262804,3.6053750025537556e-14
4,2.3491962973538145,98124509242214.84,0.7425875,0,1.3115904378916046,99081259761639.48,0.74808127,24,31.587704863124113,98478138832218.48,0.4647747,5,4.761268945292603,98930211700001.5,2.5119636,2,3.8380498849411993,97117703133197.31,2.8792965,4,3.304578066610601,98304050900303.19,0.7607125,1,1.2134460746665394,96478092700272.03,0.47435173,0,0.9853188920520229,98631003228746.28,0.8042819,1,3.2196567835725505,99345656858219.73,0.81448555,4,2.4239495769278285,99076560632717.61,0.8501727,0,1.8586468706176993,98756279526686.6,0.83364296,7,4.0987945012021285,98144462411871.25,0.7924701,1,2.2542036710330504,97370378152739.89,1.3119674,18,16.804617985513655,97557596677498.67,0.7830795,33,35.6661663831572,97461657031918.67,0.33154094,1,1.2504946700217476,98386975193308.45,0.8435953,5,6.471041697410866,97110705811014.23,0.69748604,1,1.3610606402182133,96974123176804.89,0.7817387,5,3.297788679858244,98144337645941.9,0.30832508,0,1.5491373111260924,98341585709994.05,0.7861987,3,3.349667007804173,98494994944755.03,0.792149,4,2.9690775660153106,97330964555911.28,2.0240593,11,6.713069153347336,96989120553237.44,0.75356996,2,3.397546944655137,94618618980218.66,0.26326552,0,1.3708641431936663,96244247160492.34,0.7734305,5,6.482052283850566,96632846268387.25,4.428826,5,4.614744088847277,99451176734366.92,0.7564135,3,2.024736575182836,99451176734366.92,0.7564135,2,1.3927264692756842,95547958607414.3,0.8336373,0,1.0492821658053324,100004759141157.5,0.5485019,3,2.404476039830969,100004759141157.5,0.5485019,3,2.0151616302574835,97759894956349.88,0.35190576,2,1.009420265162369,98507869599567.39,0.7866047,1,1.403258942299373,95448764135315.06,1.2929298,5,6.18673310422929,96590150012468.3,0.49111244,1,1.7946345403776374,96590150012468.3,0.49111244,10,9.569318600375784,97860926838070.1,0.7392443,2,6.165701926860447,95646445531833.31,0.74486357,1,1.284806500500324,96329408664740.17,0.5731433,0,1.688189726945495,99508060146129.39,0.74262804,4.577036350759732e-14
1,1.5005664784992203,98124509242214.84,0.7425875,2,1.1219448894633974,99081259761639.48,0.74808127,8,6.421065122742355,98478138832218.48,0.4647747,7,4.277827891259525,98930211700001.5,2.5119636,3,3.386317382040978,97117703133197.31,2.8792965,5,2.642522809371912,98304050900303.19,0.7607125,0,0.9172158375109316,96478092700272.03,0.47435173,2,1.2349267538090025,98631003228746.28,0.8042819,2,1.7347239662678673,99345656858219.73,0.81448555,11,8.899405932570975,99076560632717.61,0.8501727,5,7.131801089812155,98756279526686.6,0.83364296,2,2.489122045684584,98144462411871.25,0.7924701,4,4.989489363042907,97370378152739.89,1.3119674,0,1.7892444898084228,97557596677498.67,0.7830795,1,0.7668991068563908,97461657031918.67,0.33154094,2,1.3835248360605585,98386975193308.45,0.8435953,1,1.6461680701925654,97110705811014.23,0.69748604,17,7.734116388877834,96974123176804.89,0.7817387,1,1.1389740223867904,98144337645941.9,0.30832508,1,1.1422032301295038,98341585709994.05,0.7861987,3,3.2590614185994022,98494994944755.03,0.792149,7,3.3883214675483004,97330964555911.28,2.0240593,4,3.6282615725329728,96989120553237.44,0.75356996,1,0.8265644725782761,94618618980218.66,0.26326552,5,1.3808561420744545,96244247160492.34,0.7734305,8,4.880044015830858,96632846268387.25,4.428826,10,12.12417409518462,99451176734366.92,0.7564135,6,3.6652683706717433,99451176734366.92,0.7564135,2,1.7639689308500288,95547958607414.3,0.8336373,2,1.22555384423365,100004759141157.5,0.5485019,0,1.0870753900820627,100004759141157.5,0.5485019,0,0.5744860249562864,97759894956349.88,0.35190576,8,4.479068774517193,98507869599567.39,0.7866047,7,5.796453359436969,95448764135315.06,1.2929298,3,1.4182018460536434,96590150012468.3,0.49111244,5,3.209708258128787,96590150012468.3,0.49111244,1,1.5385360999856923,97860926838070.1,0.7392443,14,13.70379801376385,95646445531833.31,0.74486357,1,0.9334739308317179,96329408664740.17,0.5731433,1,1.4908359427138358,99508060146129.39,0.74262804,4.167915783094058e-14
1,2.786505850882542,98124509242214.84,0.7425875,4,4.261305923802361,99081259761639.48,0.74808127,0,1.1621890836720696,98478138832218.48,0.4647747,7,5.2582340650895745,98930211700001.5,2.5119636,6,6.635445457369127,97117703133197.31,2.8792965,0,1.732056920729566,98304050900303.19,0.7607125,1,2.5092665344136775,96478092700272.03,0.47435173,2,3.526007172553662,98631003228746.28,0.8042819,1,1.519342364604408,99345656858219.73,0.81448555,9,7.105322051584209,99076560632717.61,0.8501727,4,3.171719280844499,98756279526686.6,0.83364296,0,0.8749462313753458,98144462411871.25,0.7924701,7,6.411805357718309,97370378152739.89,1.3119674,1,1.038144216254675,97557596677498.67,0.7830795,1,2.9535259335819015,97461657031918.67,0.33154094,1,4.804727285875687,98386975193308.45,0.8435953,2,1.8454685726358082,97110705811014.23,0.69748604,0,1.3261929585749552,96974123176804.89,0.7817387,2,0.5989667858795404,98144337645941.9,0.30832508,5,4.300479465364784,98341585709994.05,0.7861987,4,3.069227822732295,98494994944755.03,0.792149,4,3.0624822517821984,97330964555911.28,2.0240593,0,1.0272771868140071,96989120553237.44,0.75356996,5,4.175012844821737,94618618980218.66,0.26326552,7,3.947401503666567,96244247160492.34,0.7734305,2,5.833969717976373,96632846268387.25,4.428826,0,1.2865793057228374,99451176734366.92,0.7564135,6,5.40712247118771,99451176734366.92,0.7564135,4,5.571905503842219,95547958607414.3,0.8336373,0,0.9702686353998593,100004759141157.5,0.5485019,2,0.8580186072281496,100004759141157.5,0.5485019,1,1.3153445799313603,97759894956349.88,0.35190576,8,3.874191650142235,98507869599567.39,0.7866047,1,2.691414266852548,95448764135315.06,1.2929298,1,1.9312181950863476,96590150012468.3,0.49111244,0,2.2054282181557556,96590150012468.3,0.49111244,3,1.8461165214717667,97860926838070.1,0.7392443,2,3.0624346615662317,95646445531833.31,0.74486357,1,2.7993910435893423,96329408664740.17,0.5731433,9,8.29934900138229,99508060146129.39,0.74262804,2.9149840446179303e-14
1,0.9791597240919585,98124509242214.84,0.7425875,2,3.2172801363852574,99081259761639.48,0.74808127,1,0.7513052016653939,98478138832218.48,0.4647747,4,3.7789776501829735,98930211700001.5,2.5119636,5,3.556774183744073,97117703133197.31,2.8792965,3,2.816230054851794,98304050900303.19,0.7607125,6,1.4961051696786434,96478092700272.03,0.47435173,2,2.2439006158908597,98631003228746.28,0.8042819,3,1.6242683343774473,99345656858219.73,0.81448555,5,4.5087576122437,99076560632717.61,0.8501727,2,1.88769650882124,98756279526686.6,0.83364296,1,1.7086456305808406,98144462411871.25,0.7924701,1,2.4305515277359078,97370378152739.89,1.3119674,0,3.0312419549296403,97557596677498.67,0.7830795,1,1.8218541201735055,97461657031918.67,0.33154094,8,5.043850925406488,98386975193308.45,0.8435953,1,1.6222763955411068,97110705811014.23,0.69748604,2,1.8236568669072204,96974123176804.89,0.7817387,2,1.4114941364793712,98144337645941.9,0.30832508,3,1.7909226502894944,98341585709994.05,0.7861987,5,5.230561332082839,98494994944755.03,0.792149,3,3.104893771073983,97330964555911.28,2.0240593,2,0.852448965640952,96989120553237.44,0.75356996,6,4.631595048647194,94618618980218.66,0.26326552,1,1.4534244880450782,96244247160492.34,0.7734305,5,6.029937141726946,96632846268387.25,4.428826,14,20.500969130537307,99451176734366.92,0.7564135,2,4.69026865628195,99451176734366.92,0.7564135,3,2.7582407939710816,95547958607414.3,0.8336373,2,2.753004943734322,100004759141157.5,0.5485019,2,6.516051364973974,100004759141157.5,0.5485019,0,0.8392440111489887,97759894956349.88,0.35190576,1,1.7176494513263045,98507869599567.39,0.7866047,0,2.7903153269038676,95448764135315.06,1.2929298,21,14.792308663446795,96590150012468.3,0.49111244,1,0.6889169560544042,96590150012468.3,0.49111244,1,1.1761237343153434,97860926838070.1,0.7392443,2,3.0234550162900744,95646445531833.31,0.74486357,1,1.2948504016095943,96329408664740.17,0.5731433,5,1.4712264793969727,99508060146129.39,0.74262804,3.3241046122836043e-14
1,1.2853073777550648,98124509242214.84,0.7425875,1,2.431288826979042,99081259761639.48,0.74808127,1,1.841026773163413,98478138832218.48,0.4647747,4,5.736571319250654,98930211700001.5,2.5119636,7,3.637725631437056,97117703133197.31,2.8792965,4,6.049451160128064,98304050900303.19,0.7607125,1,1.7313909675013446,96478092700272.03,0.47435173,18,19.25487434967922,98631003228746.28,0.8042819,1,1.3230969742504959,99345656858219.73,0.81448555,4,1.816558705901082,99076560632717.61,0.8501727,3,1.2955927375801308,98756279526686.6,0.83364296,0,2.4053367369646095,98144462411871.25,0.7924701,2,3.7771011526720266,97370378152739.89,1.3119674,10,5.542017181905361,97557596677498.67,0.7830795,3,3.116304027471112,97461657031918.67,0.33154094,2,2.0786887532116314,98386975193308.45,0.8435953,2,1.6682997196293918,97110705811014.23,0.69748604,1,1.4725426073606078,96974123176804.89,0.7817387,1,1.080507118108952,98144337645941.9,0.30832508,14,8.870153424505817,98341585709994.05,0.7861987,14,11.344260412312916,98494994944755.03,0.792149,5,4.798511834225592,97330964555911.28,2.0240593,2,1.870287889207391,96989120553237.44,0.75356996,2,2.303495421386267,94618618980218.66,0.26326552,2,3.097526177195757,96244247160492.34,0.7734305,9,10.87274010613428,96632846268387.25,4.428826,4,3.7683785597239186,99451176734366.92,0.7564135,4,1.4249352487218083,99451176734366.92,0.7564135,4,5.190313504873811,95547958607414.3,0.8336373,3,1.2733514324310118,100004759141157.5,0.5485019,0,1.0488273779171058,100004759141157.5,0.5485019,0,1.0018763314704358,97759894956349.88,0.35190576,6,2.1043461203547658,98507869599567.39,0.7866047,1,3.2676016160614694,95448764135315.06,1.2929298,2,4.772182465679602,96590150012468.3,0.49111244,2,2.917892671893438,96590150012468.3,0.49111244,7,8.003196580209284,97860926838070.1,0.7392443,2,2.6647321866913125,95646445531833.31,0.74486357,4,2.0796226677039567,96329408664740.17,0.5731433,3,3.541439516807749,99508060146129.39,0.74262804,3.988925534740326e-14
5,2.8127673927659185,98124509242214.84,0.7425875,3,4.98663118974046,99081259761639.48,0.74808127,0,1.3171410570422197,98478138832218.48,0.4647747,11,9.749421669996071,98930211700001.5,2.5119636,1,3.437159638530909,97117703133197.31,2.8792965,19,15.15244509292878,98304050900303.19,0.7607125,2,1.0836683953010353,96478092700272.03,0.47435173,6,3.224312789427553,98631003228746.28,0.8042819,2,4.18707490834023,99345656858219.73,0.81448555,0,1.7318143919757847,99076560632717.61,0.8501727,12,8.125455776722415,98756279526686.6,0.83364296,1,0.9074781139534766,98144462411871.25,0.7924701,0,1.9593409248584874,97370378152739.89,1.3119674,1,0.9293140397675429,97557596677498.67,0.7830795,2,2.4884261150710882,97461657031918.67,0.33154094,2,2.1348051995145116,98386975193308.45,0.8435953,5,3.021965036389547,97110705811014.23,0.69748604,2,3.5357365118287922,96974123176804.89,0.7817387,1,2.879793540003457,98144337645941.9,0.30832508,1,1.8706777465971431,98341585709994.05,0.7861987,0,1.877051326744031,98494994944755.03,0.792149,4,3.503916337586583,97330964555911.28,2.0240593,1,1.759740663608511,96989120553237.44,0.75356996,8,3.491876486484599,94618618980218.66,0.26326552,3,3.722217891890124,96244247160492.34,0.7734305,4,5.378692002289386,96632846268387.25,4.428826,2,1.3229123007391796,99451176734366.92,0.7564135,0,1.2131475489889854,99451176734366.92,0.7564135,2,1.2954868586227828,95547958607414.3,0.8336373,1,1.5994175157940453,100004759141157.5,0.5485019,4,1.6903651736322067,100004759141157.5,0.5485019,4,3.1583599678366436,97759894956349.88,0.35190576,2,3.44981645437009,98507869599567.39,0.7866047,6,3.2787401980935487,95448764135315.06,1.2929298,2,1.8806752509111568,96590150012468.3,0.49111244,3,5.091149615598167,96590150012468.3,0.49111244,0,0.9399453400222445,97860926838070.1,0.7392443,0,1.0127152504317214,95646445531833.31,0.74486357,2,2.214158683552694,96329408664740.17,0.5731433,12,12.220830222554214,99508060146129.39,0.74262804,3.477524825158232e-14
