Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,Counts_Epoch_20,ExpVal_20,t_exp_20,bgr_20,Counts_Epoch_21,ExpVal_21,t_exp_21,bgr_21,Counts_Epoch_22,ExpVal_22,t_exp_22,bgr_22,Counts_Epoch_23,ExpVal_23,t_exp_23,bgr_23,Counts_Epoch_24,ExpVal_24,t_exp_24,bgr_24,Counts_Epoch_25,ExpVal_25,t_exp_25,bgr_25,Counts_Epoch_26,ExpVal_26,t_exp_26,bgr_26,Counts_Epoch_27,ExpVal_27,t_exp_27,bgr_27,Counts_Epoch_28,ExpVal_28,t_exp_28,bgr_28,Counts_Epoch_29,ExpVal_29,t_exp_29,bgr_29,Counts_Epoch_30,ExpVal_30,t_exp_30,bgr_30,Counts_Epoch_31,ExpVal_31,t_exp_31,bgr_31,Counts_Epoch_32,ExpVal_32,t_exp_32,bgr_32,Counts_Epoch_33,ExpVal_33,t_exp_33,bgr_33,Counts_Epoch_34,ExpVal_34,t_exp_34,bgr_34,Counts_Epoch_35,ExpVal_35,t_exp_35,bgr_35,Counts_Epoch_36,ExpVal_36,t_exp_36,bgr_36,Counts_Epoch_37,ExpVal_37,t_exp_37,bgr_37,Counts_Epoch_38,ExpVal_38,t_exp_38,bgr_38,Counts_Epoch_39,ExpVal_39,t_exp_39,bgr_39,CR_mean
0,1.21679245828852,98124509242214.84,0.7425875,0,1.9994313688537368,99081259761639.48,0.74808127,1,0.976403403318968,98478138832218.48,0.4647747,7,3.1503763929111237,98930211700001.5,2.5119636,5,5.820453687136938,97117703133197.31,2.8792965,6,4.7188739584696595,98304050900303.19,0.7607125,4,2.8653827156310054,96478092700272.03,0.47435173,4,2.604881120587688,98631003228746.28,0.8042819,13,16.568382650993442,99345656858219.73,0.81448555,3,4.0749649535989505,99076560632717.61,0.8501727,4,1.608026409905034,98756279526686.6,0.83364296,2,2.8331315907917825,98144462411871.25,0.7924701,18,13.135277724386876,97370378152739.89,1.3119674,2,3.056529088131455,97557596677498.67,0.7830795,0,0.7183635720875795,97461657031918.67,0.33154094,1,2.107230403147292,98386975193308.45,0.8435953,0,1.2603213590093925,97110705811014.23,0.69748604,3,1.4749251721441086,96974123176804.89,0.7817387,5,5.242396679579049,98144337645941.9,0.30832508,4,3.8636960352786303,98341585709994.05,0.7861987,0,0.9778061331104809,98494994944755.03,0.792149,1,2.1665796882965425,97330964555911.28,2.0240593,0,1.046901096297501,96989120553237.44,0.75356996,3,2.7014915825574324,94618618980218.66,0.26326552,4,2.1507975783078748,96244247160492.34,0.7734305,10,5.700523907874304,96632846268387.25,4.428826,0,1.949811519632969,99451176734366.92,0.7564135,1,1.928951037954322,99451176734366.92,0.7564135,2,4.345806940480136,95547958607414.3,0.8336373,1,0.9504893954897182,100004759141157.5,0.5485019,0,1.195756576824607,100004759141157.5,0.5485019,1,2.4365741434437216,97759894956349.88,0.35190576,1,1.5192573059039862,98507869599567.39,0.7866047,4,2.3128301418248,95448764135315.06,1.2929298,1,3.3532714240808077,96590150012468.3,0.49111244,3,2.9116591445130457,96590150012468.3,0.49111244,1,1.8888847652692802,97860926838070.1,0.7392443,0,1.6469757576580792,95646445531833.31,0.74486357,2,2.951215550915927,96329408664740.17,0.5731433,4,2.057782293254507,99508060146129.39,0.74262804,3.093974292971663e-14
7,4.5078875645688345,98124509242214.84,0.7425875,2,1.2327127762200139,99081259761639.48,0.74808127,1,2.9712145400281536,98478138832218.48,0.4647747,6,4.032072468515061,98930211700001.5,2.5119636,7,7.592589080065684,97117703133197.31,2.8792965,3,3.336256494522546,98304050900303.19,0.7607125,2,2.3231834450534317,96478092700272.03,0.47435173,3,2.028595864093294,98631003228746.28,0.8042819,6,8.15496904557845,99345656858219.73,0.81448555,1,1.1992246951146535,99076560632717.61,0.8501727,2,2.0911088404825184,98756279526686.6,0.83364296,1,1.2271006363752788,98144462411871.25,0.7924701,6,3.11756996878246,97370378152739.89,1.3119674,3,1.5909223043146141,97557596677498.67,0.7830795,1,1.6120699722025134,97461657031918.67,0.33154094,1,1.7642187882744553,98386975193308.45,0.8435953,0,1.1835805934261363,97110705811014.23,0.69748604,6,7.254193883678062,96974123176804.89,0.7817387,3,3.8253244837690428,98144337645941.9,0.30832508,1,2.0947202853237354,98341585709994.05,0.7861987,3,1.6752934510788564,98494994944755.03,0.792149,0,2.8884292242418317,97330964555911.28,2.0240593,2,2.2867259998675875,96989120553237.44,0.75356996,2,2.5491985769821595,94618618980218.66,0.26326552,2,2.2041485264315828,96244247160492.34,0.7734305,5,4.506243059939853,96632846268387.25,4.428826,11,10.00127833516015,99451176734366.92,0.7564135,6,2.4798402577793475,99451176734366.92,0.7564135,5,2.3084768803280555,95547958607414.3,0.8336373,5,3.708191433941029,100004759141157.5,0.5485019,0,1.3986568081281732,100004759141157.5,0.5485019,2,1.2645974534122213,97759894956349.88,0.35190576,3,2.300414122610416,98507869599567.39,0.7866047,1,1.6578275364277104,95448764135315.06,1.2929298,2,2.8803141705888757,96590150012468.3,0.49111244,2,3.04506428379491,96590150012468.3,0.49111244,2,1.025657814628624,97860926838070.1,0.7392443,4,5.325828768045648,95646445531833.31,0.74486357,1,2.5589271624125303,96329408664740.17,0.5731433,4,4.408945721823525,99508060146129.39,0.74262804,3.1706843994089764e-14
1,3.4848808890780143,98124509242214.84,0.7425875,6,3.135584030606128,99081259761639.48,0.74808127,0,0.8211008336409455,98478138832218.48,0.4647747,4,3.75760897020454,98930211700001.5,2.5119636,5,3.516985713256326,97117703133197.31,2.8792965,0,2.052049693524987,98304050900303.19,0.7607125,7,3.479599259848184,96478092700272.03,0.47435173,3,2.1062871356054327,98631003228746.28,0.8042819,3,1.2438004589129912,99345656858219.73,0.81448555,3,2.350498852412656,99076560632717.61,0.8501727,5,3.2679118620480527,98756279526686.6,0.83364296,4,3.05050299463968,98144462411871.25,0.7924701,1,2.083155337771477,97370378152739.89,1.3119674,1,2.060304777220106,97557596677498.67,0.7830795,8,9.550644226911844,97461657031918.67,0.33154094,0,2.4055415127372415,98386975193308.45,0.8435953,1,3.0795787933902474,97110705811014.23,0.69748604,5,5.585252817709655,96974123176804.89,0.7817387,1,0.6357280563735929,98144337645941.9,0.30832508,2,1.3081963025924703,98341585709994.05,0.7861987,0,0.9337244334212302,98494994944755.03,0.792149,3,3.460060001890036,97330964555911.28,2.0240593,5,1.4295046379272836,96989120553237.44,0.75356996,0,0.3862490719250009,94618618980218.66,0.26326552,6,5.895291834105153,96244247160492.34,0.7734305,7,4.61654491661918,96632846268387.25,4.428826,2,2.0165142266847944,99451176734366.92,0.7564135,2,2.725584494198092,99451176734366.92,0.7564135,7,5.30683132892651,95547958607414.3,0.8336373,4,1.4527267606805143,100004759141157.5,0.5485019,1,3.4342677121091043,100004759141157.5,0.5485019,0,0.4834917666061319,97759894956349.88,0.35190576,1,0.8735009021512667,98507869599567.39,0.7866047,7,12.960653369584612,95448764135315.06,1.2929298,4,4.394075141456941,96590150012468.3,0.49111244,1,0.6671652010286825,96590150012468.3,0.49111244,6,5.213454731736467,97860926838070.1,0.7392443,0,1.2701546244217239,95646445531833.31,0.74486357,2,2.8419003309396493,96329408664740.17,0.5731433,3,1.0186504179181572,99508060146129.39,0.74262804,3.093974292971663e-14
6,9.018351834129087,98124509242214.84,0.7425875,1,2.4579318785703177,99081259761639.48,0.74808127,1,1.535672173386804,98478138832218.48,0.4647747,6,3.213502191517895,98930211700001.5,2.5119636,1,3.0079678875720464,97117703133197.31,2.8792965,5,3.926887062946277,98304050900303.19,0.7607125,8,9.069499647024044,96478092700272.03,0.47435173,4,2.842710276234091,98631003228746.28,0.8042819,1,2.8153879116576017,99345656858219.73,0.81448555,3,2.1742596313172236,99076560632717.61,0.8501727,3,4.2140888899471864,98756279526686.6,0.83364296,2,2.0315692272014942,98144462411871.25,0.7924701,7,4.749645335046116,97370378152739.89,1.3119674,0,1.1061365793678921,97557596677498.67,0.7830795,6,5.405875863446999,97461657031918.67,0.33154094,1,3.0229090797476816,98386975193308.45,0.8435953,0,2.558186638090702,97110705811014.23,0.69748604,1,1.299783421985603,96974123176804.89,0.7817387,3,1.2346445881455248,98144337645941.9,0.30832508,4,2.7007304771435194,98341585709994.05,0.7861987,2,1.6263382017183887,98494994944755.03,0.792149,8,12.245865474234474,97330964555911.28,2.0240593,5,5.608187713716206,96989120553237.44,0.75356996,1,1.1261581157302905,94618618980218.66,0.26326552,2,1.7853922889441491,96244247160492.34,0.7734305,9,5.606188034823894,96632846268387.25,4.428826,4,1.7030201089515693,99451176734366.92,0.7564135,8,2.8989966971382723,99451176734366.92,0.7564135,3,1.978478871372199,95547958607414.3,0.8336373,2,0.7649308110379478,100004759141157.5,0.5485019,0,0.7034376946367815,100004759141157.5,0.5485019,3,2.401299136703506,97759894956349.88,0.35190576,3,4.362822213301568,98507869599567.39,0.7866047,1,3.183099746803193,95448764135315.06,1.2929298,2,3.8086763938961243,96590150012468.3,0.49111244,1,1.986927846853654,96590150012468.3,0.49111244,0,0.8468779677101036,97860926838070.1,0.7392443,1,1.2217771581226191,95646445531833.31,0.74486357,2,1.3184536494178634,96329408664740.17,0.5731433,2,1.5348623803377053,99508060146129.39,0.74262804,3.1195443284507673e-14
3,2.7334239048761977,98124509242214.84,0.7425875,4,1.4850157791071528,99081259761639.48,0.74808127,32,33.03763893037146,98478138832218.48,0.4647747,6,4.8919981614566,98930211700001.5,2.5119636,4,3.7123677765014724,97117703133197.31,2.8792965,1,3.290200274621037,98304050900303.19,0.7607125,1,1.155787356667787,96478092700272.03,0.47435173,2,1.0272049251553068,98631003228746.28,0.8042819,3,3.164935619172647,99345656858219.73,0.81448555,1,2.3989379906346073,99076560632717.61,0.8501727,6,1.8858117359580582,98756279526686.6,0.83364296,5,4.13778341931591,98144462411871.25,0.7924701,1,2.3722732389674532,97370378152739.89,1.3119674,6,13.626478751255922,97557596677498.67,0.7830795,29,29.04450113144191,97461657031918.67,0.33154094,0,1.1097125504030827,98386975193308.45,0.8435953,2,5.256508725208729,97110705811014.23,0.69748604,1,1.22599550131182,96974123176804.89,0.7817387,4,2.686140804213984,98144337645941.9,0.30832508,2,1.5602347196097328,98341585709994.05,0.7861987,1,2.901094155483127,98494994944755.03,0.792149,5,2.901666365134094,97330964555911.28,2.0240593,11,8.788119621409923,96989120553237.44,0.75356996,5,5.357210961130578,94618618980218.66,0.26326552,0,1.6338958336179519,96244247160492.34,0.7734305,8,6.715226055512302,96632846268387.25,4.428826,2,4.828926623679328,99451176734366.92,0.7564135,2,2.224113462038633,99451176734366.92,0.7564135,1,1.365997168492473,95547958607414.3,0.8336373,1,0.985621599963546,100004759141157.5,0.5485019,2,2.182942587293483,100004759141157.5,0.5485019,0,1.4240166589037149,97759894956349.88,0.35190576,3,0.926589665170734,98507869599567.39,0.7866047,2,1.3938199738805996,95448764135315.06,1.2929298,5,5.34410140999102,96590150012468.3,0.49111244,0,1.6431611447995156,96590150012468.3,0.49111244,12,12.126407869233322,97860926838070.1,0.7392443,5,6.139153159018585,95646445531833.31,0.74486357,2,1.256492874897121,96329408664740.17,0.5731433,1,1.749580276403085,99508060146129.39,0.74262804,4.628176421717942e-14
2,1.8559285876806586,98124509242214.84,0.7425875,1,1.0235306396982677,99081259761639.48,0.74808127,7,6.386290118952192,98478138832218.48,0.4647747,6,4.395388892641811,98930211700001.5,2.5119636,1,3.334211676318464,97117703133197.31,2.8792965,3,2.230433684635843,98304050900303.19,0.7607125,0,1.0114099196444886,96478092700272.03,0.47435173,1,1.158944265335019,98631003228746.28,0.8042819,1,2.0414343459803863,99345656858219.73,0.81448555,11,10.118557069024382,99076560632717.61,0.8501727,6,6.842152332716454,98756279526686.6,0.83364296,1,2.2052424582338936,98144462411871.25,0.7924701,2,3.7639669761784296,97370378152739.89,1.3119674,3,2.248642434312235,97557596677498.67,0.7830795,0,0.6491613711146222,97461657031918.67,0.33154094,2,1.2498184333592242,98386975193308.45,0.8435953,0,1.4575726956556299,97110705811014.23,0.69748604,8,5.645276080171258,96974123176804.89,0.7817387,1,0.9486625276532953,98144337645941.9,0.30832508,1,1.0477420838215636,98341585709994.05,0.7861987,3,3.386315290471684,98494994944755.03,0.792149,6,3.4300064419885476,97330964555911.28,2.0240593,5,3.598579478269381,96989120553237.44,0.75356996,1,0.9333575560866073,94618618980218.66,0.26326552,1,1.3766942849801422,96244247160492.34,0.7734305,7,4.877320184044498,96632846268387.25,4.428826,11,14.063951119174611,99451176734366.92,0.7564135,2,2.7836531176217894,99451176734366.92,0.7564135,0,1.4934271101807348,95547958607414.3,0.8336373,2,1.109876690976856,100004759141157.5,0.5485019,1,0.896900022868907,100004759141157.5,0.5485019,1,0.4969648328425853,97759894956349.88,0.35190576,0,3.6233819479779354,98507869599567.39,0.7866047,2,5.417358461943439,95448764135315.06,1.2929298,2,1.324072153924413,96590150012468.3,0.49111244,1,3.15467177032719,96590150012468.3,0.49111244,5,1.5665924118882257,97860926838070.1,0.7392443,14,13.768902583478976,95646445531833.31,0.74486357,2,0.9577294453928057,96329408664740.17,0.5731433,2,1.4292340510131885,99508060146129.39,0.74262804,3.196254434888081e-14
3,2.9216392380849836,98124509242214.84,0.7425875,2,4.497726742784355,99081259761639.48,0.74808127,1,1.1826065833842954,98478138832218.48,0.4647747,10,6.362574861108307,98930211700001.5,2.5119636,7,6.961492047415651,97117703133197.31,2.8792965,4,1.9094407218611926,98304050900303.19,0.7607125,3,2.561766803790202,96478092700272.03,0.47435173,4,3.4135755246667148,98631003228746.28,0.8042819,2,1.501681390164855,99345656858219.73,0.81448555,9,6.739585083466725,99076560632717.61,0.8501727,4,3.290846192330641,98756279526686.6,0.83364296,0,0.8614668083565289,98144462411871.25,0.7924701,8,5.179140336252406,97370378152739.89,1.3119674,1,1.023571314997073,97557596677498.67,0.7830795,4,2.510212026919219,97461657031918.67,0.33154094,5,5.2811910728224625,98386975193308.45,0.8435953,4,1.498217455040412,97110705811014.23,0.69748604,1,1.2853743893369267,96974123176804.89,0.7817387,1,0.6875593538123328,98144337645941.9,0.30832508,7,4.670687113031997,98341585709994.05,0.7861987,4,3.6036130263835826,98494994944755.03,0.792149,4,3.2339943167893006,97330964555911.28,2.0240593,2,1.0306923026788448,96989120553237.44,0.75356996,4,4.056240271119127,94618618980218.66,0.26326552,3,2.936773223141333,96244247160492.34,0.7734305,3,5.3993571171160255,96632846268387.25,4.428826,2,1.2369050133181287,99451176734366.92,0.7564135,5,3.9810806199580635,99451176734366.92,0.7564135,7,5.0058303784658555,95547958607414.3,0.8336373,1,0.8483511269033928,100004759141157.5,0.5485019,2,0.8025631593658775,100004759141157.5,0.5485019,1,1.1438413637293539,97759894956349.88,0.35190576,2,3.6665278428419175,98507869599567.39,0.7866047,1,3.1102281987915035,95448764135315.06,1.2929298,1,2.294936337102066,96590150012468.3,0.49111244,1,2.3016754931014436,96590150012468.3,0.49111244,2,1.7896301694236836,97860926838070.1,0.7392443,3,2.8778739678671403,95646445531833.31,0.74486357,4,2.2394204428421425,96329408664740.17,0.5731433,2,6.331375577595846,99508060146129.39,0.74262804,3.426384754200023e-14
1,1.0186631376415787,98124509242214.84,0.7425875,4,3.2848535536632535,99081259761639.48,0.74808127,0,0.765340821196943,98478138832218.48,0.4647747,4,3.640719143708759,98930211700001.5,2.5119636,1,3.473006827329145,97117703133197.31,2.8792965,4,2.540536630608011,98304050900303.19,0.7607125,2,1.2297851967303297,96478092700272.03,0.47435173,1,1.8997384638699446,98631003228746.28,0.8042819,0,1.4920952816550823,99345656858219.73,0.81448555,3,4.075103960170315,99076560632717.61,0.8501727,1,1.5296630345846811,98756279526686.6,0.83364296,2,1.5534547698591896,98144462411871.25,0.7924701,2,2.3804562333653925,97370378152739.89,1.3119674,0,2.6185757583794516,97557596677498.67,0.7830795,0,1.5684061358247883,97461657031918.67,0.33154094,7,5.473729627540007,98386975193308.45,0.8435953,3,1.8109355336429394,97110705811014.23,0.69748604,2,1.6065492033527162,96974123176804.89,0.7817387,1,1.7838617229493199,98144337645941.9,0.30832508,1,1.5897216840720232,98341585709994.05,0.7861987,5,5.289589380110097,98494994944755.03,0.792149,2,2.9224335835229667,97330964555911.28,2.0240593,1,0.836030455094492,96989120553237.44,0.75356996,6,3.579320191600404,94618618980218.66,0.26326552,0,1.2652484154535686,96244247160492.34,0.7734305,4,5.831938336285527,96632846268387.25,4.428826,20,14.937978717586683,99451176734366.92,0.7564135,4,3.3007230316651044,99451176734366.92,0.7564135,4,2.484569219819646,95547958607414.3,0.8336373,3,2.2852728570530907,100004759141157.5,0.5485019,14,6.947630618646334,100004759141157.5,0.5485019,0,1.1513374085946868,97759894956349.88,0.35190576,2,1.614635872833034,98507869599567.39,0.7866047,2,2.844107454861996,95448764135315.06,1.2929298,14,13.566386071473206,96590150012468.3,0.49111244,1,0.7167352467635915,96590150012468.3,0.49111244,0,1.1153394105210828,97860926838070.1,0.7392443,0,2.660022516617686,95646445531833.31,0.74486357,0,1.194148569451495,96329408664740.17,0.5731433,1,1.6593546681636586,99508060146129.39,0.74262804,3.1195443284507673e-14
0,1.2742627591196487,98124509242214.84,0.7425875,4,2.5744504956279903,99081259761639.48,0.74808127,2,1.7947184971617558,98478138832218.48,0.4647747,5,5.146895101363598,98930211700001.5,2.5119636,5,3.4545946875494487,97117703133197.31,2.8792965,5,5.115867609228481,98304050900303.19,0.7607125,1,1.5150275142161689,96478092700272.03,0.47435173,14,14.134242038181677,98631003228746.28,0.8042819,2,1.1047103901419386,99345656858219.73,0.81448555,2,1.6604273606869435,99076560632717.61,0.8501727,1,1.1965237033398926,98756279526686.6,0.83364296,3,2.1742879288196493,98144462411871.25,0.7924701,0,3.3443958946149595,97370378152739.89,1.3119674,5,5.891062192693405,97557596677498.67,0.7830795,1,2.5085945715429006,97461657031918.67,0.33154094,1,2.1945063196535606,98386975193308.45,0.8435953,2,1.8164249142771747,97110705811014.23,0.69748604,1,1.4252365613523348,96974123176804.89,0.7817387,1,1.2077997473871218,98144337645941.9,0.30832508,2,6.020189016907058,98341585709994.05,0.7861987,6,10.573123470614846,98494994944755.03,0.792149,6,4.464787983507206,97330964555911.28,2.0240593,1,1.4542656892254127,96989120553237.44,0.75356996,3,1.7442251527528578,94618618980218.66,0.26326552,4,2.056106499013792,96244247160492.34,0.7734305,8,9.008943574324807,96632846268387.25,4.428826,6,3.0715087718245386,99451176734366.92,0.7564135,1,1.2145074682676174,99451176734366.92,0.7564135,3,4.900481134832746,95547958607414.3,0.8336373,1,1.369358597290069,100004759141157.5,0.5485019,0,1.0871775784829587,100004759141157.5,0.5485019,1,1.264492795131218,97759894956349.88,0.35190576,3,2.016316738860511,98507869599567.39,0.7866047,4,3.1280927781370704,95448764135315.06,1.2929298,4,4.5986373547604895,96590150012468.3,0.49111244,1,2.6248465992394037,96590150012468.3,0.49111244,11,6.123650993612421,97860926838070.1,0.7392443,1,2.1043194665334934,95646445531833.31,0.74486357,2,2.092386479631174,96329408664740.17,0.5731433,4,3.8738702092712676,99508060146129.39,0.74262804,3.247394505846291e-14
2,2.4617753089710455,98124509242214.84,0.7425875,10,4.583641242944728,99081259761639.48,0.74808127,2,1.371424920936895,98478138832218.48,0.4647747,7,6.8607239327532845,98930211700001.5,2.5119636,2,3.2082688419090974,97117703133197.31,2.8792965,15,13.343782520114022,98304050900303.19,0.7607125,1,0.9245515807719438,96478092700272.03,0.47435173,1,2.7825433393600187,98631003228746.28,0.8042819,4,3.3031122727004094,99345656858219.73,0.81448555,1,1.6518222199209063,99076560632717.61,0.8501727,9,7.167486540350259,98756279526686.6,0.83364296,3,0.8915058597444242,98144462411871.25,0.7924701,1,1.8962610935552289,97370378152739.89,1.3119674,2,0.906073734749584,97557596677498.67,0.7830795,5,2.4426792117622766,97461657031918.67,0.33154094,1,2.420963191413837,98386975193308.45,0.8435953,1,2.7857180472446497,97110705811014.23,0.69748604,3,3.6395033496967595,96974123176804.89,0.7817387,5,2.74759528634317,98144337645941.9,0.30832508,1,1.7939946344143993,98341585709994.05,0.7861987,3,1.437871434323706,98494994944755.03,0.792149,1,2.9824358557564445,97330964555911.28,2.0240593,2,1.3564216758335137,96989120553237.44,0.75356996,5,2.1171246668439347,94618618980218.66,0.26326552,1,3.383837874266587,96244247160492.34,0.7734305,3,5.4213519565132655,96632846268387.25,4.428826,0,1.2427908460288761,99451176734366.92,0.7564135,2,1.3279391568788903,99451176734366.92,0.7564135,1,1.262132124358855,95547958607414.3,0.8336373,2,1.4852180351340274,100004759141157.5,0.5485019,2,1.7206620967021014,100004759141157.5,0.5485019,2,3.5789583735824824,97759894956349.88,0.35190576,3,2.9726618887148604,98507869599567.39,0.7866047,6,3.062802864470717,95448764135315.06,1.2929298,1,1.6984539750048115,96590150012468.3,0.49111244,1,3.507936368019752,96590150012468.3,0.49111244,0,0.8508419934756359,97860926838070.1,0.7392443,1,1.0906957504955672,95646445531833.31,0.74486357,8,2.781742050595554,96329408664740.17,0.5731433,5,11.400379874019837,99508060146129.39,0.74262804,3.196254434888081e-14
