Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,CR_mean
2,1.0449485784353323,98124509242214.84,0.7425875,0,1.6633805521497758,99081259761639.48,0.74808127,0,0.7342250661033503,98478138832218.48,0.4647747,4,2.947036193761139,98930211700001.5,2.5119636,6,4.636634121037677,97117703133197.31,2.8792965,4,3.849174254173308,98304050900303.19,0.7607125,1,2.347126734144311,96478092700272.03,0.47435173,4,2.220892639667389,98631003228746.28,0.8042819,15,11.909499277942482,99345656858219.73,0.81448555,5,3.6104608822937267,99076560632717.61,0.8501727,2,1.7991507595512666,98756279526686.6,0.83364296,1,2.7298872890140586,98144462411871.25,0.7924701,9,8.778158817285036,97370378152739.89,1.3119674,2,2.551150319768582,97557596677498.67,0.7830795,0,0.6601314126759692,97461657031918.67,0.33154094,0,1.6594360094030325,98386975193308.45,0.8435953,0,1.2522540117450194,97110705811014.23,0.69748604,0,1.3357512373057334,96974123176804.89,0.7817387,5,2.960225530019082,98144337645941.9,0.30832508,3,2.367575719928813,98341585709994.05,0.7861987,3.211311501895538e-14
4,3.0858462964697138,98124509242214.84,0.7425875,2,1.0896908904133917,99081259761639.48,0.74808127,3,2.0822732033229627,98478138832218.48,0.4647747,5,4.172436198651283,98930211700001.5,2.5119636,11,6.702436230127117,97117703133197.31,2.8792965,1,2.5314022273980026,98304050900303.19,0.7607125,0,1.648235314046707,96478092700272.03,0.47435173,1,1.69981627468421,98631003228746.28,0.8042819,4,7.433146532455395,99345656858219.73,0.81448555,1,1.1786559854902108,99076560632717.61,0.8501727,4,1.7491779477791738,98756279526686.6,0.83364296,0,1.0718016813410443,98144462411871.25,0.7924701,3,2.526161166870118,97370378152739.89,1.3119674,1,1.3905804947583698,97557596677498.67,0.7830795,0,1.193318068339873,97461657031918.67,0.33154094,0,1.5962919707155097,98386975193308.45,0.8435953,0,0.9881917476987911,97110705811014.23,0.69748604,9,5.380714469061709,96974123176804.89,0.7817387,4,2.939146717863366,98144337645941.9,0.30832508,3,1.9916329700228645,98341585709994.05,0.7861987,2.854499112796034e-14
0,2.2058473689303906,98124509242214.84,0.7425875,4,2.806310037092533,99081259761639.48,0.74808127,1,0.6913331528183193,98478138832218.48,0.4647747,2,3.5451659044990773,98930211700001.5,2.5119636,4,3.586051540709114,97117703133197.31,2.8792965,1,1.6413823708225435,98304050900303.19,0.7607125,4,2.8722971345882136,96478092700272.03,0.47435173,3,2.091978579673188,98631003228746.28,0.8042819,1,1.161816683769318,99345656858219.73,0.81448555,2,2.3451144336510183,99076560632717.61,0.8501727,1,3.3086698050170797,98756279526686.6,0.83364296,3,3.0033265155336513,98144462411871.25,0.7924701,2,1.805649820913055,97370378152739.89,1.3119674,4,1.5697087034791575,97557596677498.67,0.7830795,9,7.169226943194009,97461657031918.67,0.33154094,2,2.0849806878188093,98386975193308.45,0.8435953,4,2.6618985414756544,97110705811014.23,0.69748604,4,5.098783404866488,96974123176804.89,0.7817387,0,0.7026398400856027,98144337645941.9,0.30832508,2,1.2591546252878394,98341585709994.05,0.7861987,2.701579517467675e-14
6,6.6693813807055164,98124509242214.84,0.7425875,3,1.9522088672941245,99081259761639.48,0.74808127,2,1.0335347113181954,98478138832218.48,0.4647747,2,3.193126881205742,98930211700001.5,2.5119636,5,3.0023956342422013,97117703133197.31,2.8792965,6,2.816209841755069,98304050900303.19,0.7607125,12,8.052563767213538,96478092700272.03,0.47435173,7,4.086044012046903,98631003228746.28,0.8042819,3,3.372852548508777,99345656858219.73,0.81448555,2,2.3487759769762926,99076560632717.61,0.8501727,4,4.409984789611789,98756279526686.6,0.83364296,1,1.825488342187075,98144462411871.25,0.7924701,2,4.279826904536721,97370378152739.89,1.3119674,2,1.0608110146321983,97557596677498.67,0.7830795,1,4.366729532288836,97461657031918.67,0.33154094,1,2.9386967168224163,98386975193308.45,0.8435953,5,2.445678865279355,97110705811014.23,0.69748604,1,1.3605392189937788,96974123176804.89,0.7817387,0,1.4770382133632287,98144337645941.9,0.30832508,3,3.3890397675811563,98341585709994.05,0.7861987,3.466177494109469e-14
1,1.9146791387148872,98124509242214.84,0.7425875,3,1.234746498375312,99081259761639.48,0.74808127,30,28.834756313201435,98478138832218.48,0.4647747,7,4.451146315200305,98930211700001.5,2.5119636,6,3.738628300300367,97117703133197.31,2.8792965,6,3.3153818184351236,98304050900303.19,0.7607125,4,1.160960997850785,96478092700272.03,0.47435173,0,1.0111990974374487,98631003228746.28,0.8042819,2,3.151995197028657,99345656858219.73,0.81448555,2,2.266313426805354,99076560632717.61,0.8501727,1,1.8425451697143467,98756279526686.6,0.83364296,3,3.468662893817936,98144462411871.25,0.7924701,1,1.8996256990661586,97370378152739.89,1.3119674,8,14.166372923378866,97557596677498.67,0.7830795,41,31.721635664232124,97461657031918.67,0.33154094,0,1.1459718831776067,98386975193308.45,0.8435953,8,6.8471962134896,97110705811014.23,0.69748604,1,1.4854092412601805,96974123176804.89,0.7817387,1,3.159950086824639,98144337645941.9,0.30832508,5,1.4444169436081702,98341585709994.05,0.7861987,6.626515797562221e-14
0,1.5326786654326234,98124509242214.84,0.7425875,1,1.038250384974533,99081259761639.48,0.74808127,8,6.153850898723827,98478138832218.48,0.4647747,3,3.8664207317705754,98930211700001.5,2.5119636,3,3.381780556258098,97117703133197.31,2.8792965,4,2.85474636642799,98304050900303.19,0.7607125,0,1.1576784299567917,96478092700272.03,0.47435173,1,1.201665917587134,98631003228746.28,0.8042819,6,2.025289130085987,99345656858219.73,0.81448555,5,9.64750782185699,99076560632717.61,0.8501727,1,4.230900796047994,98756279526686.6,0.83364296,3,1.9776300699814142,98144462411871.25,0.7924701,6,4.46442019226351,97370378152739.89,1.3119674,2,1.8270650971146738,97557596677498.67,0.7830795,1,0.6103390542401951,97461657031918.67,0.33154094,1,1.3709828450673682,98386975193308.45,0.8435953,2,1.4924077866747556,97110705811014.23,0.69748604,5,7.897439693952948,96974123176804.89,0.7817387,0,1.379223137439256,98144337645941.9,0.30832508,0,1.1058391332653312,98341585709994.05,0.7861987,2.6506063190248885e-14
2,2.3413885140933726,98124509242214.84,0.7425875,8,4.434282933991092,99081259761639.48,0.74808127,1,1.2126411238283237,98478138832218.48,0.4647747,6,5.928215372593552,98930211700001.5,2.5119636,5,6.025838622600622,97117703133197.31,2.8792965,1,1.634673307015753,98304050900303.19,0.7607125,2,2.012885185260533,96478092700272.03,0.47435173,1,2.8266788004734997,98631003228746.28,0.8042819,2,1.3109082922174564,99345656858219.73,0.81448555,5,5.939706965068651,99076560632717.61,0.8501727,2,2.9885356321154477,98756279526686.6,0.83364296,1,0.849916030515413,98144462411871.25,0.7924701,10,5.66674318300926,97370378152739.89,1.3119674,0,1.0780117970319543,97557596677498.67,0.7830795,1,2.564676396005927,97461657031918.67,0.33154094,3,5.403453673235823,98386975193308.45,0.8435953,4,1.5954167077315908,97110705811014.23,0.69748604,2,1.2808250062438673,96974123176804.89,0.7817387,0,0.6316854785343445,98144337645941.9,0.30832508,3,4.361667224165822,98341585709994.05,0.7861987,3.007418708124393e-14
0,1.0269992983899818,98124509242214.84,0.7425875,3,2.525502973191519,99081259761639.48,0.74808127,0,0.6839541755947582,98478138832218.48,0.4647747,5,3.750157964212674,98930211700001.5,2.5119636,4,3.321152022733416,97117703133197.31,2.8792965,7,2.371190854728998,98304050900303.19,0.7607125,1,1.2634465997250945,96478092700272.03,0.47435173,4,1.6633119142137271,98631003228746.28,0.8042819,3,1.5948446716899642,99345656858219.73,0.81448555,7,5.570538435733766,99076560632717.61,0.8501727,2,1.6964856137625195,98756279526686.6,0.83364296,1,1.6499326490968294,98144462411871.25,0.7924701,2,2.436898012395325,97370378152739.89,1.3119674,1,2.782928266063117,97557596677498.67,0.7830795,1,1.5570986650450125,97461657031918.67,0.33154094,2,4.397396923632845,98386975193308.45,0.8435953,0,1.4959379018572572,97110705811014.23,0.69748604,2,1.6868989770706992,96974123176804.89,0.7817387,1,1.500923224681825,98144337645941.9,0.30832508,2,1.790279394879549,98341585709994.05,0.7861987,2.4467135252537433e-14
1,1.2585007193013125,98124509242214.84,0.7425875,6,2.932657226228183,99081259761639.48,0.74808127,1,1.5147031284222854,98478138832218.48,0.4647747,6,5.057104054307578,98930211700001.5,2.5119636,2,3.3872003826411605,97117703133197.31,2.8792965,3,4.487319388901252,98304050900303.19,0.7607125,1,1.3875149516744891,96478092700272.03,0.47435173,13,12.51859371688898,98631003228746.28,0.8042819,0,1.1417913513656963,99345656858219.73,0.81448555,1,1.8959193684181046,99076560632717.61,0.8501727,6,1.1760635093780616,98756279526686.6,0.83364296,2,2.4229979310251712,98144462411871.25,0.7924701,4,3.3820173958273965,97370378152739.89,1.3119674,2,5.056717265835548,97557596677498.67,0.7830795,3,2.430783179272203,97461657031918.67,0.33154094,1,2.053941766102906,98386975193308.45,0.8435953,0,1.6793410455268358,97110705811014.23,0.69748604,1,1.4162175782505257,96974123176804.89,0.7817387,4,1.1208579890343087,98144337645941.9,0.30832508,6,7.8031451659041,98341585709994.05,0.7861987,3.211311501895538e-14
3,2.2795331591712555,98124509242214.84,0.7425875,7,4.175639967804742,99081259761639.48,0.74808127,1,1.1408876934510603,98478138832218.48,0.4647747,7,7.286138857212279,98930211700001.5,2.5119636,1,3.236474005817101,97117703133197.31,2.8792965,12,11.775702468204337,98304050900303.19,0.7607125,1,0.8503107176149485,96478092700272.03,0.47435173,4,2.8928060732906067,98631003228746.28,0.8042819,1,4.476905791899721,99345656858219.73,0.81448555,2,1.7436892959708605,99076560632717.61,0.8501727,8,8.453977873478284,98756279526686.6,0.83364296,3,0.9144841977865134,98144462411871.25,0.7924701,3,1.8216784417770262,97370378152739.89,1.3119674,0,0.9164373384072051,97557596677498.67,0.7830795,1,2.6693681359706023,97461657031918.67,0.33154094,0,1.903815827306133,98386975193308.45,0.8435953,0,2.70416457311248,97110705811014.23,0.69748604,3,3.2958276876519554,96974123176804.89,0.7817387,1,2.445217141394451,98144337645941.9,0.30832508,2,1.6404490397689355,98341585709994.05,0.7861987,3.058391906567179e-14
