Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,CR_mean
0,1.0449485784353323,98124509242214.84,0.7425875,1,2.5409492571433185,99081259761639.48,0.74808127,8,11.462903220257498,98478138832218.48,0.4647747,9,10.09776037692401,98930211700001.5,2.5119636,4,3.4341044838473223,97117703133197.31,2.8792965,0,0.9292784744492399,98304050900303.19,0.7607125,4,2.057916372169612,96478092700272.03,0.47435173,4,4.7864255994600065,98631003228746.28,0.8042819,4,1.4747665946694704,99345656858219.73,0.81448555,3,2.1204402162847584,99076560632717.61,0.8501727,3.7618172392725266e-14
3,3.0858462964697138,98124509242214.84,0.7425875,3,4.648518410690031,99081259761639.48,0.74808127,6,7.025639417561261,98478138832218.48,0.4647747,4,3.745608286755142,98930211700001.5,2.5119636,2,3.170023192766716,97117703133197.31,2.8792965,0,1.5513667115386092,98304050900303.19,0.7607125,3,1.4915781433548834,96478092700272.03,0.47435173,1,2.0452908143312296,98631003228746.28,0.8042819,3,2.6560835231942144,99345656858219.73,0.81448555,2,1.1567336359173734,99076560632717.61,0.8501727,2.7451098773069788e-14
1,2.2058473689303906,98124509242214.84,0.7425875,2,1.4691256638708974,99081259761639.48,0.74808127,0,0.8090728253957904,98478138832218.48,0.4647747,4,3.0135546443632903,98930211700001.5,2.5119636,6,4.84385058566371,97117703133197.31,2.8792965,1,0.9005116978725239,98304050900303.19,0.7607125,7,5.303779743550195,96478092700272.03,0.47435173,2,5.449859794891039,98631003228746.28,0.8042819,0,0.8935980159121191,99345656858219.73,0.81448555,3,4.878129587846816,99076560632717.61,0.8501727,2.6434391411104242e-14
7,6.6693813807055164,98124509242214.84,0.7425875,0,0.8736692165458398,99081259761639.48,0.74808127,4,3.000801218329671,98478138832218.48,0.4647747,2,5.527367030736302,98930211700001.5,2.5119636,4,4.627615329735763,97117703133197.31,2.8792965,5,1.9020778850204318,98304050900303.19,0.7607125,2,1.4933550588435485,96478092700272.03,0.47435173,4,2.290016916771312,98631003228746.28,0.8042819,1,3.3719450032362572,99345656858219.73,0.81448555,2,0.9438499811673196,99076560632717.61,0.8501727,3.151792822093198e-14
1,1.9146791387148872,98124509242214.84,0.7425875,1,1.6247872689432137,99081259761639.48,0.74808127,2,2.7818724638274475,98478138832218.48,0.4647747,4,3.109035977565019,98930211700001.5,2.5119636,10,9.029449829744284,97117703133197.31,2.8792965,4,2.8512048669559626,98304050900303.19,0.7607125,0,1.1873858061486722,96478092700272.03,0.47435173,0,1.4195033498923886,98631003228746.28,0.8042819,1,0.99898087292435,99345656858219.73,0.81448555,13,9.151592882140486,99076560632717.61,0.8501727,3.660146503075972e-14
2,1.5326786654326234,98124509242214.84,0.7425875,0,1.2607246636495633,99081259761639.48,0.74808127,1,1.665005154350267,98478138832218.48,0.4647747,7,5.7149174272702865,98930211700001.5,2.5119636,3,3.6742755630827233,97117703133197.31,2.8792965,1,2.9661511108850624,98304050900303.19,0.7607125,1,1.009774094101124,96478092700272.03,0.47435173,2,1.7814619244003547,98631003228746.28,0.8042819,4,4.162536440877783,99345656858219.73,0.81448555,3,1.542225251583643,99076560632717.61,0.8501727,2.4400976687173144e-14
3,2.3413885140933726,98124509242214.84,0.7425875,7,3.9582411374158335,99081259761639.48,0.74808127,1,0.956862518270117,98478138832218.48,0.4647747,15,6.936501139512541,98930211700001.5,2.5119636,2,3.777291906458265,97117703133197.31,2.8792965,5,3.3339151212198495,98304050900303.19,0.7607125,4,3.5045009294896943,96478092700272.03,0.47435173,5,5.347525612885668,98631003228746.28,0.8042819,3,4.055592667994098,99345656858219.73,0.81448555,2,2.000204284978131,99076560632717.61,0.8501727,4.7785246012380744e-14
2,1.0269992983899818,98124509242214.84,0.7425875,0,1.1988703231398066,99081259761639.48,0.74808127,0,1.2383194745325952,98478138832218.48,0.4647747,1,3.654915173133372,98930211700001.5,2.5119636,7,3.677805932628048,97117703133197.31,2.8792965,4,5.36816600947719,98304050900303.19,0.7607125,1,0.9844449994901662,96478092700272.03,0.47435173,3,2.205259721354605,98631003228746.28,0.8042819,0,1.6942677611920298,99345656858219.73,0.81448555,3,1.330649485189959,99076560632717.61,0.8501727,2.1350854601276503e-14
3,1.2585007193013125,98124509242214.84,0.7425875,3,1.2662540698072307,99081259761639.48,0.74808127,3,0.7892223605947013,98478138832218.48,0.4647747,8,4.615174981696914,98930211700001.5,2.5119636,6,3.8612222914305505,97117703133197.31,2.8792965,7,9.511279540302525,98304050900303.19,0.7607125,2,2.631291221290695,96478092700272.03,0.47435173,2,4.151043551582388,98631003228746.28,0.8042819,2,2.2447864356461484,99345656858219.73,0.81448555,9,9.217660302736663,99076560632717.61,0.8501727,4.5751831288449646e-14
3,2.2795331591712555,98124509242214.84,0.7425875,4,1.1124802591297567,99081259761639.48,0.74808127,1,4.095213515950096,98478138832218.48,0.4647747,2,3.0298400371635967,98930211700001.5,2.5119636,7,4.886119662783917,97117703133197.31,2.8792965,3,1.8203204147409116,98304050900303.19,0.7607125,3,3.0158751463732223,96478092700272.03,0.47435173,1,1.1852866249333365,98631003228746.28,0.8042819,5,3.249261328197215,99345656858219.73,0.81448555,4,1.052109256139572,99076560632717.61,0.8501727,3.3551342944863076e-14
