Counts_Epoch_0,ExpVal_0,t_exp_0,bgr_0,Counts_Epoch_1,ExpVal_1,t_exp_1,bgr_1,Counts_Epoch_2,ExpVal_2,t_exp_2,bgr_2,Counts_Epoch_3,ExpVal_3,t_exp_3,bgr_3,Counts_Epoch_4,ExpVal_4,t_exp_4,bgr_4,Counts_Epoch_5,ExpVal_5,t_exp_5,bgr_5,Counts_Epoch_6,ExpVal_6,t_exp_6,bgr_6,Counts_Epoch_7,ExpVal_7,t_exp_7,bgr_7,Counts_Epoch_8,ExpVal_8,t_exp_8,bgr_8,Counts_Epoch_9,ExpVal_9,t_exp_9,bgr_9,Counts_Epoch_10,ExpVal_10,t_exp_10,bgr_10,Counts_Epoch_11,ExpVal_11,t_exp_11,bgr_11,Counts_Epoch_12,ExpVal_12,t_exp_12,bgr_12,Counts_Epoch_13,ExpVal_13,t_exp_13,bgr_13,Counts_Epoch_14,ExpVal_14,t_exp_14,bgr_14,Counts_Epoch_15,ExpVal_15,t_exp_15,bgr_15,Counts_Epoch_16,ExpVal_16,t_exp_16,bgr_16,Counts_Epoch_17,ExpVal_17,t_exp_17,bgr_17,Counts_Epoch_18,ExpVal_18,t_exp_18,bgr_18,Counts_Epoch_19,ExpVal_19,t_exp_19,bgr_19,Counts_Epoch_20,ExpVal_20,t_exp_20,bgr_20,Counts_Epoch_21,ExpVal_21,t_exp_21,bgr_21,Counts_Epoch_22,ExpVal_22,t_exp_22,bgr_22,Counts_Epoch_23,ExpVal_23,t_exp_23,bgr_23,Counts_Epoch_24,ExpVal_24,t_exp_24,bgr_24,Counts_Epoch_25,ExpVal_25,t_exp_25,bgr_25,Counts_Epoch_26,ExpVal_26,t_exp_26,bgr_26,Counts_Epoch_27,ExpVal_27,t_exp_27,bgr_27,Counts_Epoch_28,ExpVal_28,t_exp_28,bgr_28,Counts_Epoch_29,ExpVal_29,t_exp_29,bgr_29,Counts_Epoch_30,ExpVal_30,t_exp_30,bgr_30,Counts_Epoch_31,ExpVal_31,t_exp_31,bgr_31,Counts_Epoch_32,ExpVal_32,t_exp_32,bgr_32,Counts_Epoch_33,ExpVal_33,t_exp_33,bgr_33,Counts_Epoch_34,ExpVal_34,t_exp_34,bgr_34,Counts_Epoch_35,ExpVal_35,t_exp_35,bgr_35,Counts_Epoch_36,ExpVal_36,t_exp_36,bgr_36,Counts_Epoch_37,ExpVal_37,t_exp_37,bgr_37,Counts_Epoch_38,ExpVal_38,t_exp_38,bgr_38,Counts_Epoch_39,ExpVal_39,t_exp_39,bgr_39,CR_mean
1,1.21679245828852,98124509242214.84,0.7425875,1,1.2628433983791112,99081259761639.48,0.74808127,2,3.4471319037524624,98478138832218.48,0.4647747,6,4.9637658190164515,98930211700001.5,2.5119636,20,18.279892301890598,97117703133197.31,2.8792965,3,1.5315498676462767,98304050900303.19,0.7607125,18,12.18931529631198,96478092700272.03,0.47435173,2,1.1957456231059835,98631003228746.28,0.8042819,4,1.3902742202626448,99345656858219.73,0.81448555,6,5.831110524589616,99076560632717.61,0.8501727,0,1.0197925910651366,98756279526686.6,0.83364296,2,1.0892954162791217,98144462411871.25,0.7924701,1,2.7054506684695285,97370378152739.89,1.3119674,3,1.9537548514751144,97557596677498.67,0.7830795,5,3.914054668333136,97461657031918.67,0.33154094,0,1.48037931018555,98386975193308.45,0.8435953,2,1.419747236145083,97110705811014.23,0.69748604,2,3.6552755731852327,96974123176804.89,0.7817387,1,1.4612949892873883,98144337645941.9,0.30832508,8,3.21394529004522,98341585709994.05,0.7861987,1,1.8266298094527469,98494994944755.03,0.792149,3,2.7153621269021717,97330964555911.28,2.0240593,6,5.485313484624793,96989120553237.44,0.75356996,3,5.059340019503322,94618618980218.66,0.26326552,4,2.6523097462243372,96244247160492.34,0.7734305,7,4.658221423873798,96632846268387.25,4.428826,4,2.273089505905271,99451176734366.92,0.7564135,9,11.922130090266474,99451176734366.92,0.7564135,0,1.265854385436118,95547958607414.3,0.8336373,4,4.878840165937169,100004759141157.5,0.5485019,2,1.005633231701415,100004759141157.5,0.5485019,1,1.128048287674448,97759894956349.88,0.35190576,0,2.0219414260538775,98507869599567.39,0.7866047,9,7.029093545978122,95448764135315.06,1.2929298,12,7.674483551144406,96590150012468.3,0.49111244,7,8.05980752105533,96590150012468.3,0.49111244,6,2.245907503144825,97860926838070.1,0.7392443,1,1.1874805971929274,95646445531833.31,0.74486357,2,1.5430745376308548,96329408664740.17,0.5731433,4,1.8643647824323792,99508060146129.39,0.74262804,4.398046102406e-14
6,4.5078875645688345,98124509242214.84,0.7425875,0,3.2698715850961286,99081259761639.48,0.74808127,6,5.244091568407782,98478138832218.48,0.4647747,5,4.407785833088781,98930211700001.5,2.5119636,9,10.055160283322326,97117703133197.31,2.8792965,2,2.012420148221179,98304050900303.19,0.7607125,0,2.263408097170215,96478092700272.03,0.47435173,3,2.100174723941188,98631003228746.28,0.8042819,0,1.3117673069310916,99345656858219.73,0.81448555,4,4.400578283029233,99076560632717.61,0.8501727,2,1.7191301825664986,98756279526686.6,0.83364296,3,2.343889209393731,98144462411871.25,0.7924701,5,2.7594258633188384,97370378152739.89,1.3119674,9,9.851919338251165,97557596677498.67,0.7830795,1,1.835919599019866,97461657031918.67,0.33154094,2,1.6799972103277117,98386975193308.45,0.8435953,3,2.1898246941980344,97110705811014.23,0.69748604,3,3.1804381808468887,96974123176804.89,0.7817387,0,0.5955680843200926,98144337645941.9,0.30832508,2,2.8134625847552086,98341585709994.05,0.7861987,2,1.583233039175901,98494994944755.03,0.792149,5,3.3879340305214938,97330964555911.28,2.0240593,0,2.3916206832189113,96989120553237.44,0.75356996,0,2.7258322712448875,94618618980218.66,0.26326552,2,2.176392537297861,96244247160492.34,0.7734305,12,8.299776868496991,96632846268387.25,4.428826,4,2.2471000470062736,99451176734366.92,0.7564135,1,1.1917717402144263,99451176734366.92,0.7564135,2,2.7847763830189933,95547958607414.3,0.8336373,6,3.0064420499347193,100004759141157.5,0.5485019,2,0.7622699713561331,100004759141157.5,0.5485019,5,2.6093635162861903,97759894956349.88,0.35190576,4,1.003607587031726,98507869599567.39,0.7866047,2,2.1175364507918806,95448764135315.06,1.2929298,2,5.104097429907832,96590150012468.3,0.49111244,2,0.9476100414155553,96590150012468.3,0.49111244,0,1.5991462808087926,97860926838070.1,0.7392443,8,2.585082836988412,95646445531833.31,0.74486357,2,2.4185158546393737,96329408664740.17,0.5731433,4,1.6674186046131876,99508060146129.39,0.74262804,3.3241046122836043e-14
2,3.4848808890780143,98124509242214.84,0.7425875,1,1.1065896914103517,99081259761639.48,0.74808127,1,1.1113966916431912,98478138832218.48,0.4647747,4,5.593593493344817,98930211700001.5,2.5119636,9,3.298983512946271,97117703133197.31,2.8792965,3,3.1838343072605317,98304050900303.19,0.7607125,0,1.2384726645004687,96478092700272.03,0.47435173,11,10.13399609321515,98631003228746.28,0.8042819,6,3.251400893201178,99345656858219.73,0.81448555,0,1.1806855066087139,99076560632717.61,0.8501727,0,0.9755939527590496,98756279526686.6,0.83364296,2,1.476456560703785,98144462411871.25,0.7924701,5,6.4937583588995755,97370378152739.89,1.3119674,1,2.0191875190969406,97557596677498.67,0.7830795,6,4.894327096035237,97461657031918.67,0.33154094,4,3.682677895058992,98386975193308.45,0.8435953,1,0.7831497703251108,97110705811014.23,0.69748604,9,4.700216779702471,96974123176804.89,0.7817387,9,4.7954930993913285,98144337645941.9,0.30832508,5,3.102346638878176,98341585709994.05,0.7861987,1,1.314781755815031,98494994944755.03,0.792149,3,4.88313768824889,97330964555911.28,2.0240593,1,2.2956309985444134,96989120553237.44,0.75356996,0,0.8887932619054582,94618618980218.66,0.26326552,3,6.575932408656082,96244247160492.34,0.7734305,3,4.530000198231602,96632846268387.25,4.428826,4,3.7937584502783004,99451176734366.92,0.7564135,2,2.060353487489417,99451176734366.92,0.7564135,1,2.466357982576687,95547958607414.3,0.8336373,1,1.6072545661022057,100004759141157.5,0.5485019,13,8.927349659278825,100004759141157.5,0.5485019,1,1.8858903054851892,97759894956349.88,0.35190576,1,1.2013673355157555,98507869599567.39,0.7866047,6,4.830596423044082,95448764135315.06,1.2929298,0,0.752917171243886,96590150012468.3,0.49111244,16,13.763971480415346,96590150012468.3,0.49111244,2,1.7601660854896193,97860926838070.1,0.7392443,4,2.4744314765454156,95646445531833.31,0.74486357,0,1.7704656255436575,96329408664740.17,0.5731433,3,1.0414172334145289,99508060146129.39,0.74262804,3.68208510899107e-14
11,9.018351834129087,98124509242214.84,0.7425875,4,1.8255373621437343,99081259761639.48,0.74808127,0,0.5952484870562178,98478138832218.48,0.4647747,14,11.325568630988357,98930211700001.5,2.5119636,2,4.835326102148051,97117703133197.31,2.8792965,4,4.125678564224055,98304050900303.19,0.7607125,1,3.8805274045761786,96478092700272.03,0.47435173,11,5.939498746372136,98631003228746.28,0.8042819,0,2.718009175816694,99345656858219.73,0.81448555,1,1.7852908409287047,99076560632717.61,0.8501727,2,1.670045066182131,98756279526686.6,0.83364296,8,5.704916430465942,98144462411871.25,0.7924701,0,2.3357698589243476,97370378152739.89,1.3119674,3,1.7116624228351327,97557596677498.67,0.7830795,1,1.4993121692136577,97461657031918.67,0.33154094,1,0.9960247048148131,98386975193308.45,0.8435953,7,4.222981092478762,97110705811014.23,0.69748604,5,4.112490906555136,96974123176804.89,0.7817387,1,0.4162704808006132,98144337645941.9,0.30832508,2,1.5470774383072476,98341585709994.05,0.7861987,1,1.3436878792228732,98494994944755.03,0.792149,6,5.10035856429014,97330964555911.28,2.0240593,2,1.1028657378281457,96989120553237.44,0.75356996,2,0.4915400646194831,94618618980218.66,0.26326552,3,4.265590467420683,96244247160492.34,0.7734305,6,4.778477214107978,96632846268387.25,4.428826,2,1.0271367183816702,99451176734366.92,0.7564135,3,1.2366611229063809,99451176734366.92,0.7564135,5,5.051635548232064,95547958607414.3,0.8336373,3,2.7571305663283168,100004759141157.5,0.5485019,1,2.324810742565183,100004759141157.5,0.5485019,1,1.3134260704938103,97759894956349.88,0.35190576,2,2.2369120004670613,98507869599567.39,0.7866047,1,3.9214794548525416,95448764135315.06,1.2929298,10,3.550543397738812,96590150012468.3,0.49111244,0,0.9589010721493803,96590150012468.3,0.49111244,3,3.973436726153136,97860926838070.1,0.7392443,3,1.93030781108808,95646445531833.31,0.74486357,2,1.2118818162615688,96329408664740.17,0.5731433,0,1.0477717189108633,99508060146129.39,0.74262804,3.426384754200023e-14
1,2.7334239048761977,98124509242214.84,0.7425875,34,33.52043521728238,99081259761639.48,0.74808127,0,1.3095156887861932,98478138832218.48,0.4647747,4,3.210718820989568,98930211700001.5,2.5119636,10,5.17703475417079,97117703133197.31,2.8792965,3,1.8080631482452547,98304050900303.19,0.7607125,0,1.5249411388155043,96478092700272.03,0.47435173,32,29.861740540056836,98631003228746.28,0.8042819,5,5.478431705145884,99345656858219.73,0.81448555,4,3.250574078951689,99076560632717.61,0.8501727,7,2.948182654482015,98756279526686.6,0.83364296,12,8.922727931454322,98144462411871.25,0.7924701,1,2.1825007796897937,97370378152739.89,1.3119674,3,4.778050745518437,97557596677498.67,0.7830795,1,0.8745632731157637,97461657031918.67,0.33154094,3,2.4515955438658685,98386975193308.45,0.8435953,1,0.8354855610432645,97110705811014.23,0.69748604,5,5.654019671344442,96974123176804.89,0.7817387,8,11.728466542200843,98144337645941.9,0.30832508,2,1.483822396024199,98341585709994.05,0.7861987,1,1.9994967423475234,98494994944755.03,0.792149,5,4.448339965247268,97330964555911.28,2.0240593,6,4.553657041620138,96989120553237.44,0.75356996,2,1.6924537326157476,94618618980218.66,0.26326552,3,1.2514863537329077,96244247160492.34,0.7734305,5,4.753613199411845,96632846268387.25,4.428826,0,1.3940196410955399,99451176734366.92,0.7564135,0,0.9834213846576756,99451176734366.92,0.7564135,5,4.201298699995331,95547958607414.3,0.8336373,0,0.9418450200391235,100004759141157.5,0.5485019,2,2.759036521788164,100004759141157.5,0.5485019,1,2.8562852059211914,97759894956349.88,0.35190576,2,2.4003332813542233,98507869599567.39,0.7866047,2,2.4317488336091886,95448764135315.06,1.2929298,2,1.4616948743498928,96590150012468.3,0.49111244,1,0.9248087412230819,96590150012468.3,0.49111244,1,1.5076191770865934,97860926838070.1,0.7392443,0,1.2547486499982359,95646445531833.31,0.74486357,1,3.044702590646891,96329408664740.17,0.5731433,0,0.8819173819803344,99508060146129.39,0.74262804,4.474756208843314e-14
1,1.8559285876806586,98124509242214.84,0.7425875,10,6.705862501999013,99081259761639.48,0.74808127,1,0.9260623354568042,98478138832218.48,0.4647747,2,3.0626718394453496,98930211700001.5,2.5119636,6,4.078729437458524,97117703133197.31,2.8792965,8,6.7417074758580045,98304050900303.19,0.7607125,4,2.903881633207026,96478092700272.03,0.47435173,3,1.1257131332483081,98631003228746.28,0.8042819,0,1.59206519111006,99345656858219.73,0.81448555,1,1.4965923827614702,99076560632717.61,0.8501727,3,3.43469096961075,98756279526686.6,0.83364296,4,3.6713695872595737,98144462411871.25,0.7924701,5,1.9222897770459477,97370378152739.89,1.3119674,14,13.83723762115259,97557596677498.67,0.7830795,0,1.0045454669106926,97461657031918.67,0.33154094,1,1.1863573795002942,98386975193308.45,0.8435953,4,3.4940285086643117,97110705811014.23,0.69748604,0,1.6180096620231987,96974123176804.89,0.7817387,0,1.1380692589274526,98144337645941.9,0.30832508,4,1.1788182460260814,98341585709994.05,0.7861987,2,2.1533698688338183,98494994944755.03,0.792149,5,2.8727262990096785,97330964555911.28,2.0240593,3,1.472598636447683,96989120553237.44,0.75356996,0,0.7100717445559553,94618618980218.66,0.26326552,3,3.8632624625799776,96244247160492.34,0.7734305,7,7.800102149829831,96632846268387.25,4.428826,1,0.9707244694301655,99451176734366.92,0.7564135,4,2.3316050107335746,99451176734366.92,0.7564135,1,2.0642150088350046,95547958607414.3,0.8336373,6,3.4109447437146048,100004759141157.5,0.5485019,5,3.126937675993027,100004759141157.5,0.5485019,1,0.8196434439689586,97759894956349.88,0.35190576,6,4.404588823992853,98507869599567.39,0.7866047,2,1.6123600160351093,95448764135315.06,1.2929298,2,1.7890644223923124,96590150012468.3,0.49111244,0,1.8574856684819465,96590150012468.3,0.49111244,2,1.6548360834866918,97860926838070.1,0.7392443,0,1.1124709237960364,95646445531833.31,0.74486357,0,1.3283244334011532,96329408664740.17,0.5731433,3,3.044542148680893,99508060146129.39,0.74262804,3.1706843994089764e-14
2,2.9216392380849836,98124509242214.84,0.7425875,2,1.4703094521652997,99081259761639.48,0.74808127,3,4.604154057605316,98478138832218.48,0.4647747,3,4.652433105099575,98930211700001.5,2.5119636,2,3.551081133688499,97117703133197.31,2.8792965,4,3.2066636157588806,98304050900303.19,0.7607125,4,4.306086587222916,96478092700272.03,0.47435173,1,3.0090926984183173,98631003228746.28,0.8042819,1,1.6336453679320009,99345656858219.73,0.81448555,1,1.2330091230957634,99076560632717.61,0.8501727,0,3.652565146468854,98756279526686.6,0.83364296,0,1.072893542265069,98144462411871.25,0.7924701,4,3.5006228269535407,97370378152739.89,1.3119674,4,1.2544222975970067,97557596677498.67,0.7830795,4,4.587297497207142,97461657031918.67,0.33154094,1,1.093546610002953,98386975193308.45,0.8435953,2,3.5365624536183655,97110705811014.23,0.69748604,2,2.59273330491292,96974123176804.89,0.7817387,1,1.3617529464892388,98144337645941.9,0.30832508,3,2.4872818484350505,98341585709994.05,0.7861987,1,1.046394593093648,98494994944755.03,0.792149,2,4.88551480838926,97330964555911.28,2.0240593,7,6.282178009683027,96989120553237.44,0.75356996,0,1.0997976949050163,94618618980218.66,0.26326552,2,2.300877792376851,96244247160492.34,0.7734305,6,6.215427665330298,96632846268387.25,4.428826,2,3.724786492242919,99451176734366.92,0.7564135,0,1.0610476538900309,99451176734366.92,0.7564135,0,1.0785315565281701,95547958607414.3,0.8336373,2,2.8382596023468114,100004759141157.5,0.5485019,3,0.943722158667792,100004759141157.5,0.5485019,2,2.4099883713486845,97759894956349.88,0.35190576,0,0.9257058038833732,98507869599567.39,0.7866047,5,2.3532632680626193,95448764135315.06,1.2929298,0,1.306256188617049,96590150012468.3,0.49111244,1,0.7771675405400268,96590150012468.3,0.49111244,1,1.3888058253946554,97860926838070.1,0.7392443,0,1.2368277431166705,95646445531833.31,0.74486357,4,1.4449188452477084,96329408664740.17,0.5731433,4,2.8678322562517864,99508060146129.39,0.74262804,2.199023051203e-14
1,1.0186631376415787,98124509242214.84,0.7425875,1,1.050488181544398,99081259761639.48,0.74808127,0,1.0668017445398466,98478138832218.48,0.4647747,1,3.286597414542128,98930211700001.5,2.5119636,2,3.5417100059523023,97117703133197.31,2.8792965,1,1.4535453369659783,98304050900303.19,0.7607125,1,1.533049145655652,96478092700272.03,0.47435173,1,2.0559870083009697,98631003228746.28,0.8042819,2,1.9535604861545777,99345656858219.73,0.81448555,3,2.3397247090670525,99076560632717.61,0.8501727,4,5.343014007930172,98756279526686.6,0.83364296,2,0.8759128677905421,98144462411871.25,0.7924701,0,1.8095399059677533,97370378152739.89,1.3119674,18,14.694623473495371,97557596677498.67,0.7830795,3,2.015538833670326,97461657031918.67,0.33154094,9,7.139204885366062,98386975193308.45,0.8435953,1,1.513773023032708,97110705811014.23,0.69748604,20,13.908990239817538,96974123176804.89,0.7817387,1,0.68550940321298,98144337645941.9,0.30832508,2,1.4201758114297767,98341585709994.05,0.7861987,6,5.588276035734365,98494994944755.03,0.792149,7,4.079102258804431,97330964555911.28,2.0240593,4,3.29022238405592,96989120553237.44,0.75356996,0,1.103031515983118,94618618980218.66,0.26326552,4,6.596020816221141,96244247160492.34,0.7734305,7,5.978428294072632,96632846268387.25,4.428826,2,2.452858226880386,99451176734366.92,0.7564135,0,2.091391065640555,99451176734366.92,0.7564135,2,1.2109895576138472,95547958607414.3,0.8336373,1,2.2103995282383253,100004759141157.5,0.5485019,2,1.4093098508684587,100004759141157.5,0.5485019,15,19.848982087998554,97759894956349.88,0.35190576,0,1.4471642958632018,98507869599567.39,0.7866047,3,1.417065543080941,95448764135315.06,1.2929298,4,1.919493748767965,96590150012468.3,0.49111244,0,1.247454143976797,96590150012468.3,0.49111244,34,39.32898451409802,97860926838070.1,0.7392443,0,1.376889358472377,95646445531833.31,0.74486357,0,0.8780986461856171,96329408664740.17,0.5731433,1,1.7324503831628775,99508060146129.39,0.74262804,4.219055854052267e-14
1,1.2742627591196487,98124509242214.84,0.7425875,1,2.086170192948682,99081259761639.48,0.74808127,0,1.048131685437066,98478138832218.48,0.4647747,4,3.5790895447746482,98930211700001.5,2.5119636,2,3.1630127172932605,97117703133197.31,2.8792965,2,1.121931530405647,98304050900303.19,0.7607125,0,2.4881554291048307,96478092700272.03,0.47435173,5,3.0074558367918853,98631003228746.28,0.8042819,1,1.9591762019533505,99345656858219.73,0.81448555,1,1.758191014725073,99076560632717.61,0.8501727,11,10.640564099925486,98756279526686.6,0.83364296,1,1.5015125675481167,98144462411871.25,0.7924701,3,2.6096516314301414,97370378152739.89,1.3119674,3,3.054094653545534,97557596677498.67,0.7830795,4,4.479838248457211,97461657031918.67,0.33154094,3,1.373556801855969,98386975193308.45,0.8435953,1,1.9097567405699218,97110705811014.23,0.69748604,3,4.905592185659056,96974123176804.89,0.7817387,5,5.708325341389636,98144337645941.9,0.30832508,2,2.337176565989937,98341585709994.05,0.7861987,2,2.8094208638131852,98494994944755.03,0.792149,6,4.422714435159094,97330964555911.28,2.0240593,3,2.1127254222291425,96989120553237.44,0.75356996,0,0.7559722460586804,94618618980218.66,0.26326552,0,1.2743759305023374,96244247160492.34,0.7734305,4,6.724167182190334,96632846268387.25,4.428826,2,2.9518707185610977,99451176734366.92,0.7564135,3,1.868966631544748,99451176734366.92,0.7564135,1,1.138217880459309,95547958607414.3,0.8336373,4,2.7883673406240908,100004759141157.5,0.5485019,3,2.776828619549596,100004759141157.5,0.5485019,18,14.708249686530054,97759894956349.88,0.35190576,0,1.2611185665703968,98507869599567.39,0.7866047,3,3.4459214102048676,95448764135315.06,1.2929298,1,0.7261048355696217,96590150012468.3,0.49111244,2,1.4760849161363465,96590150012468.3,0.49111244,5,3.8732212094842007,97860926838070.1,0.7392443,4,5.394507280722124,95646445531833.31,0.74486357,3,2.519730337166281,96329408664740.17,0.5731433,9,4.767174507528546,99508060146129.39,0.74262804,3.221824470367186e-14
3,2.4617753089710455,98124509242214.84,0.7425875,5,1.6602841914593103,99081259761639.48,0.74808127,1,0.7983552796702963,98478138832218.48,0.4647747,2,2.9736058804066805,98930211700001.5,2.5119636,5,5.3121126190884205,97117703133197.31,2.8792965,9,7.065551900335347,98304050900303.19,0.7607125,0,1.053291087097556,96478092700272.03,0.47435173,3,2.940749623688844,98631003228746.28,0.8042819,2,2.9507770988741697,99345656858219.73,0.81448555,1,3.3126122858504887,99076560632717.61,0.8501727,1,1.481078339773751,98756279526686.6,0.83364296,0,1.4025030287483826,98144462411871.25,0.7924701,1,3.952918474985352,97370378152739.89,1.3119674,1,1.2601960622980521,97557596677498.67,0.7830795,1,0.768617950405643,97461657031918.67,0.33154094,2,1.9967933969403813,98386975193308.45,0.8435953,2,2.8525377882041494,97110705811014.23,0.69748604,3,1.9938797567266506,96974123176804.89,0.7817387,0,0.42024598661013174,98144337645941.9,0.30832508,2,3.040931742174983,98341585709994.05,0.7861987,2,2.232635444809225,98494994944755.03,0.792149,11,7.799887445817859,97330964555911.28,2.0240593,0,1.1154299476624736,96989120553237.44,0.75356996,1,1.4695697912565535,94618618980218.66,0.26326552,3,3.740724138426727,96244247160492.34,0.7734305,5,5.682959316864739,96632846268387.25,4.428826,1,0.9082628326510935,99451176734366.92,0.7564135,0,1.7822707813275736,99451176734366.92,0.7564135,2,1.9198444644798827,95547958607414.3,0.8336373,0,0.8707287120684492,100004759141157.5,0.5485019,3,5.505704111586323,100004759141157.5,0.5485019,1,1.2482708292352473,97759894956349.88,0.35190576,1,1.7237270166525829,98507869599567.39,0.7866047,0,2.0533978840100446,95448764135315.06,1.2929298,0,0.6575494610096675,96590150012468.3,0.49111244,4,4.978064915523207,96590150012468.3,0.49111244,3,2.8048969999001607,97860926838070.1,0.7392443,3,3.348272867898034,95646445531833.31,0.74486357,4,2.0392806063894664,96329408664740.17,0.5731433,4,2.6044472926531483,99508060146129.39,0.74262804,2.3524432640776278e-14
